FRAME;AVG INACCURACY;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;
6565;1.169365;305.122000;102.820800;140.708990;291.544000;95.612800;145.142319;277.602000;102.423800;150.837239;273.076000;116.354800;153.500097;277.928000;129.984800;152.555837;291.530000;137.107800;147.917317;305.498000;130.313400;142.388095;310.048000;117.024800;139.885777;
6566;1.208599;305.100000;103.291800;140.791512;291.462000;95.892200;145.226675;277.326000;102.767600;150.960442;272.888000;116.898600;153.574164;277.782000;130.586800;152.575035;291.450000;137.904600;147.881622;305.614000;131.045800;142.304501;310.076000;117.578400;139.900943;
6567;1.276564;305.358000;102.888200;140.591787;291.634000;95.516800;145.075843;277.498000;102.448400;150.857382;272.944000;116.574200;153.533020;277.866000;130.350400;152.550029;291.620000;137.637000;147.829715;305.782000;130.723000;142.223507;310.356000;117.235400;139.723197;
6568;1.195418;305.326000;103.265800;140.659745;291.610000;95.760200;145.127656;277.420000;102.760800;150.919563;272.998000;116.948400;153.536366;277.854000;130.712600;152.535422;291.598000;138.138200;147.789546;305.818000;131.151600;142.182204;310.262000;117.607000;139.785577;
6569;1.280615;305.238000;102.777600;140.610370;291.528000;95.397000;145.071629;277.406000;102.336200;150.847202;272.902000;116.449800;153.517658;277.780000;130.212000;152.557722;291.516000;137.508400;147.856432;305.664000;130.586200;142.261490;310.192000;117.119600;139.778476;
6570;1.145519;305.396000;103.076600;140.574261;291.532000;95.466200;145.076754;277.210000;102.587200;150.931336;272.762000;116.903800;153.570975;277.628000;130.820000;152.573032;291.520000;138.349200;147.779446;305.872000;131.239600;142.130082;310.344000;117.561600;139.717407;
6571;1.145519;305.396000;103.076600;140.564088;291.532000;95.466200;145.068033;277.210000;102.587200;150.923108;272.762000;116.903800;153.562163;277.628000;130.820000;152.563061;291.520000;138.349200;147.768040;305.872000;131.239600;142.118056;310.344000;117.561600;139.705925;
6572;1.145519;305.396000;103.076600;140.553081;291.532000;95.466200;145.058153;277.210000;102.587200;150.914103;272.762000;116.903800;153.553234;277.628000;130.820000;152.553598;291.520000;138.349200;147.757499;305.872000;131.239600;142.106572;310.344000;117.561600;139.694315;
6573;1.191834;305.310000;102.206000;140.436235;291.390000;94.770600;144.950925;277.052000;101.754400;150.812659;272.434000;116.084800;153.565785;277.430000;130.058000;152.614725;291.378000;137.406200;147.870442;305.744000;130.438800;142.180043;310.384000;116.726200;139.605397;
6574;1.219040;305.482000;102.857600;140.452309;291.520000;95.260800;144.997518;277.090000;102.360800;150.889701;272.572000;116.787000;153.569227;277.516000;130.799200;152.562278;291.508000;138.315000;147.741822;305.966000;131.227400;142.037672;310.508000;117.436800;139.576840;
6575;1.138691;305.438000;102.346000;140.381018;291.512000;94.687600;144.869922;277.046000;101.770800;150.798899;272.562000;116.232400;153.527862;277.550000;130.208800;152.561128;291.500000;137.784000;147.778836;305.994000;130.713800;142.033801;310.502000;116.896800;139.538167;
6576;1.197024;305.618000;102.682400;140.344488;291.562000;94.927400;144.896648;276.964000;102.109000;150.868123;272.456000;116.702400;153.575524;277.468000;130.809200;152.559927;291.550000;138.481400;147.698986;306.176000;131.312400;141.920487;310.706000;117.345200;139.455031;
6577;1.156254;305.462000;102.102200;140.318690;291.404000;94.490800;144.856840;276.868000;101.588800;150.804501;272.278000;116.119400;153.573671;277.308000;130.228400;152.613066;291.394000;137.755800;147.810065;305.956000;130.669000;142.044991;310.570000;116.756400;139.484713;
6578;1.106723;305.586000;102.587000;140.339598;291.314000;94.974600;144.993290;276.678000;102.192200;150.948826;271.990000;116.823600;153.681174;277.006000;131.145800;152.663081;291.304000;138.673400;147.767410;305.966000;131.473000;142.012125;310.678000;117.468600;139.473707;
6579;1.178303;305.424000;101.979600;140.311635;291.160000;94.250000;144.889658;276.462000;101.509000;150.891090;271.844000;116.204600;153.670569;276.860000;130.519200;152.714945;291.148000;138.165800;147.861027;305.876000;130.918400;142.070501;310.516000;116.862600;139.515764;
6580;1.037087;305.080000;102.188800;140.513045;290.756000;94.500400;145.091878;275.928000;101.659600;151.050691;271.258000;116.484600;153.817047;276.392000;130.858600;152.824480;290.744000;138.466600;147.983166;305.598000;131.320800;142.191091;310.290000;117.121800;139.651434;
6581;1.096166;305.034000;101.495000;140.415170;290.548000;93.816400;145.016462;275.638000;101.044200;151.021750;270.876000;115.948600;153.864453;276.018000;130.487200;152.929294;290.536000;138.083200;148.089165;305.470000;130.869000;142.268660;310.258000;116.603800;139.634258;
6582;1.101889;304.926000;101.962600;140.547688;290.408000;94.299600;145.172625;275.410000;101.461200;151.145783;270.622000;116.454400;153.950537;275.848000;131.022600;152.955374;290.396000;138.605200;148.096895;305.416000;131.457800;142.274700;310.232000;117.104800;139.681603;
6583;1.052125;304.616000;101.105400;140.540280;290.058000;93.500600;145.116343;275.012000;100.596200;151.094673;270.170000;115.634600;153.986034;275.456000;130.245600;153.068240;290.044000;137.768600;148.282616;305.108000;130.687800;142.441189;309.984000;116.294800;139.749626;
6584;1.056862;304.610000;101.565000;140.618553;289.920000;93.869400;145.242474;274.778000;101.094600;151.229370;269.908000;116.232000;154.074403;275.180000;130.973400;153.108936;289.906000;138.589000;148.259088;305.072000;131.376600;142.429287;309.968000;116.883200;139.792822;
6585;0.993030;304.410000;101.166000;140.637788;289.766000;93.573000;145.225482;274.680000;100.705800;151.181281;269.786000;115.785400;154.062661;275.074000;130.480400;153.141529;289.752000;137.994400;148.354388;304.862000;130.877200;142.539438;309.784000;116.436000;139.851718;
6586;1.060045;304.636000;101.874200;140.650841;289.876000;94.182400;145.317343;274.704000;101.445000;151.294153;269.798000;116.613400;154.110517;275.068000;131.423200;153.111190;289.862000;139.038200;148.226940;305.056000;131.788200;142.412818;309.992000;117.265200;139.796884;
6587;1.067641;304.538000;101.354000;140.600270;289.788000;93.582400;145.208572;274.606000;100.906000;151.221212;269.754000;116.078600;154.077251;274.986000;130.880600;153.140614;289.774000;138.573200;148.289843;304.978000;131.261600;142.462678;309.858000;116.734000;139.825054;
6588;1.045501;304.648000;101.945000;140.644152;289.814000;94.081200;145.302567;274.578000;101.525800;151.322910;269.762000;116.759000;154.112350;274.934000;131.642000;153.123110;289.802000;139.430200;148.201904;305.062000;132.000400;142.390513;309.908000;117.416400;139.838427;
6589;0.989751;304.686000;101.398000;140.521636;289.840000;93.631200;145.183523;274.588000;100.974200;151.219531;269.696000;116.222400;154.082199;274.948000;131.117800;153.127319;289.828000;138.807200;148.237411;305.102000;131.477600;142.382771;310.024000;116.898000;139.735896;
6590;1.003297;304.674000;102.052800;140.635489;289.834000;94.298000;145.326956;274.604000;101.653200;151.320741;269.710000;116.876000;154.114454;274.942000;131.766600;153.101818;289.820000;139.445800;148.180615;305.072000;132.109200;142.368254;309.994000;117.516800;139.786548;
6591;1.028304;304.688000;101.473400;140.526199;289.752000;93.511400;145.178707;274.350000;100.991000;151.270199;269.514000;116.389000;154.121158;274.766000;131.377200;153.154985;289.738000;139.261600;148.223386;305.164000;131.793400;142.335742;310.032000;117.068000;139.736879;
6592;1.034314;304.582000;102.221200;140.700915;289.742000;94.294400;145.350175;274.490000;101.794400;151.361717;269.704000;117.042800;154.116665;274.854000;131.933200;153.109643;289.730000;139.784000;148.175974;305.006000;132.297400;142.386726;309.820000;117.689000;139.881689;
6593;1.004602;304.882000;101.704600;140.462681;289.958000;93.948200;145.189366;274.658000;101.309800;151.234463;269.724000;116.606200;154.078636;274.990000;131.579200;153.082179;289.946000;139.256600;148.140777;305.270000;131.910200;142.271696;310.232000;117.281200;139.637015;
6594;1.164257;304.924000;102.467200;140.564385;290.020000;94.551800;145.289644;274.730000;102.065200;151.329168;269.846000;117.349000;154.088583;275.070000;132.305200;153.027703;290.010000;140.140400;148.030995;305.324000;132.644400;142.208099;310.234000;118.004200;139.672778;
6595;1.092270;304.902000;101.918000;140.475871;290.004000;93.899000;145.145496;274.668000;101.463200;151.240831;269.900000;116.794600;154.038618;275.058000;131.743400;153.047191;289.992000;139.684400;148.075713;305.352000;132.135000;142.213280;310.148000;117.451200;139.679818;
6596;1.139179;304.966000;102.778200;140.585537;290.094000;94.751400;145.293424;274.756000;102.300000;151.346970;269.986000;117.633200;154.063315;275.176000;132.556600;152.981372;290.082000;140.503200;147.962686;305.444000;132.972800;142.127909;310.246000;118.321600;139.676040;
6597;1.103146;304.956000;102.253000;140.496544;290.066000;94.328000;145.204981;274.782000;101.841800;151.261073;269.958000;117.120800;154.034065;275.130000;132.063800;153.007485;290.054000;139.908400;148.025020;305.362000;132.408000;142.189212;310.216000;117.812600;139.657790;
6598;1.216892;305.072000;102.789800;140.530263;290.216000;94.770600;145.244488;274.886000;102.306600;151.306642;270.118000;117.630200;154.027449;275.316000;132.538200;152.942140;290.206000;140.477400;147.918150;305.558000;132.962200;142.071689;310.360000;118.308000;139.612248;
6599;1.107645;305.200000;102.361200;140.401067;290.296000;94.446800;145.147804;274.978000;101.926600;151.225232;270.120000;117.238200;154.006785;275.352000;132.194400;152.950179;290.286000;140.027000;147.937109;305.628000;132.564200;142.062340;310.516000;117.929200;139.514466;
6600;1.292858;305.172000;102.696400;140.469073;290.266000;94.810600;145.234292;275.030000;102.354800;151.276989;270.126000;117.581200;154.022857;275.314000;132.545200;152.944850;290.254000;140.348000;147.919140;305.510000;132.822200;142.108174;310.448000;118.250200;139.568586;
6601;1.242388;305.196000;102.429000;140.412259;290.324000;94.457000;145.135307;274.992000;101.948600;151.220272;270.164000;117.275200;153.995860;275.410000;132.200600;152.933901;290.314000;140.091000;147.921724;305.670000;132.613200;142.041324;310.530000;117.951000;139.508569;
6602;1.283802;305.116000;103.195600;140.576017;290.384000;95.295600;145.290438;275.108000;102.634000;151.295806;270.300000;117.905600;153.999340;275.608000;132.692600;152.863344;290.374000;140.511200;147.860528;305.672000;133.188000;142.013827;310.514000;118.578200;139.552081;
6603;1.214929;305.248000;102.484000;140.393823;290.436000;94.584200;145.116930;275.130000;101.966200;151.182467;270.296000;117.269000;153.962086;275.584000;132.132200;152.890062;290.426000;139.949400;147.894246;305.758000;132.581000;142.001118;310.622000;117.952400;139.460186;
6604;1.262016;305.226000;103.015600;140.494945;290.472000;95.060200;145.206875;275.224000;102.502400;151.243973;270.446000;117.744800;153.957806;275.678000;132.552200;152.852049;290.462000;140.423200;147.840402;305.732000;132.999200;141.998475;310.544000;118.429800;139.531837;
6605;1.160379;305.008000;102.163800;140.457336;290.236000;94.371200;145.142999;275.116000;101.795600;151.157379;270.280000;116.909600;153.943944;275.420000;131.734400;152.947349;290.224000;139.444800;148.016501;305.368000;132.035000;142.216660;310.236000;117.603800;139.645413;
6606;1.226378;305.114000;102.845800;140.518729;290.314000;94.821400;145.208698;275.000000;102.315400;151.265120;270.232000;117.623400;153.992473;275.468000;132.479400;152.904853;290.302000;140.420200;147.897632;305.642000;132.943400;142.045117;310.440000;118.330200;139.580635;
6607;1.170996;304.970000;102.149800;140.473765;290.242000;94.308600;145.125652;275.130000;101.748400;151.143939;270.354000;116.853800;153.923030;275.468000;131.635600;152.938603;290.230000;139.395000;148.020354;305.364000;131.972600;142.223742;310.174000;117.560600;139.677176;
6608;1.233583;304.912000;102.679000;140.594358;290.194000;94.809800;145.253599;275.110000;102.295000;151.237275;270.366000;117.374000;153.953169;275.436000;132.145600;152.931239;290.182000;139.932400;147.994107;305.288000;132.464600;142.245251;310.068000;118.059400;139.767308;
6609;1.135610;304.910000;101.936800;140.471762;290.136000;94.193200;145.141780;275.048000;101.602800;151.142198;270.202000;116.685800;153.946961;275.316000;131.511600;152.984206;290.124000;139.173600;148.083879;305.236000;131.777800;142.300545;310.114000;117.375200;139.704584;
6610;1.246425;304.944000;102.741000;140.594585;290.246000;94.861200;145.248712;275.090000;102.266800;151.239175;270.330000;117.418400;153.965049;275.504000;132.169600;152.916515;290.234000;139.969200;147.977488;305.414000;132.581000;142.186979;310.210000;118.110200;139.703303;
6611;1.178094;305.094000;102.129200;140.418389;290.318000;94.344400;145.108508;275.246000;101.810600;151.124990;270.414000;116.878400;153.912495;275.500000;131.707400;152.932152;290.306000;139.409800;148.000928;305.404000;131.960200;142.217285;310.268000;117.565200;139.640020;
6612;1.305853;305.038000;102.920400;140.578798;290.382000;95.019000;145.230098;275.276000;102.450800;151.217356;270.540000;117.553000;153.923768;275.684000;132.262800;152.865700;290.372000;140.082200;147.917905;305.504000;132.666600;142.141907;310.270000;118.246800;139.681338;
6613;1.139472;304.944000;102.194000;140.505542;290.256000;94.386200;145.141790;275.140000;101.744000;151.141086;270.362000;116.855200;153.923439;275.528000;131.596600;152.932204;290.244000;139.319800;148.036422;305.382000;131.976600;142.233869;310.196000;117.562600;139.683400;
6614;1.312730;305.164000;102.977400;140.531313;290.428000;95.181000;145.249889;275.318000;102.583600;151.228955;270.456000;117.687600;153.951274;275.652000;132.477000;152.868643;290.418000;140.190000;147.896688;305.550000;132.804800;142.119662;310.448000;118.361000;139.600414;
6615;1.260396;305.112000;102.338000;140.449643;290.430000;94.455800;145.092265;275.418000;101.990200;151.109377;270.694000;116.995200;153.859342;275.704000;131.732400;152.883325;290.418000;139.530400;147.957018;305.452000;132.012200;142.201120;310.210000;117.715400;139.687106;
6616;1.403999;305.426000;102.963200;140.407353;290.656000;95.033000;145.137855;275.544000;102.599600;151.177041;270.754000;117.706800;153.891088;275.846000;132.530800;152.821901;290.644000;140.375000;147.803856;305.782000;132.826600;142.014015;310.602000;118.395000;139.527929;
6617;1.208165;305.160000;102.481600;140.452144;290.578000;94.696000;145.090500;275.610000;102.076400;151.073928;270.876000;117.038200;153.821821;275.954000;131.675400;152.822937;290.566000;139.378800;147.919120;305.556000;132.013200;142.153868;310.322000;117.718200;139.631278;
6618;1.374056;305.244000;102.988000;140.494797;290.578000;95.065000;145.167366;275.474000;102.529600;151.176857;270.748000;117.630600;153.881539;275.870000;132.349800;152.817451;290.568000;140.189200;147.844313;305.698000;132.743800;142.054733;310.456000;118.325000;139.596780;
6619;1.190305;305.154000;102.479000;140.455474;290.550000;94.670000;145.094367;275.580000;102.093000;151.082310;270.860000;117.056800;153.824538;275.904000;131.715200;152.832956;290.538000;139.441000;147.923994;305.530000;132.033200;142.167105;310.284000;117.747600;139.654610;
6620;1.321290;305.290000;103.071200;140.490564;290.626000;95.186000;145.178044;275.672000;102.754200;151.163191;270.934000;117.704800;153.846385;275.932000;132.418200;152.800945;290.618000;140.219400;147.827119;305.600000;132.672600;142.109887;310.370000;118.367400;139.649203;
6621;1.201386;305.134000;102.647000;140.499525;290.562000;94.875200;145.138269;275.632000;102.267200;151.099395;270.888000;117.191400;153.829172;275.952000;131.815400;152.821446;290.552000;139.505000;147.919642;305.506000;132.130200;142.182518;310.282000;117.862400;139.670331;
6622;1.397615;305.228000;103.244200;140.557235;290.576000;95.294200;145.225727;275.484000;102.783200;151.219457;270.782000;117.870600;153.892713;275.882000;132.577000;152.812259;290.566000;140.443600;147.831623;305.682000;132.969600;142.066029;310.420000;118.565000;139.643609;
6623;1.274246;305.042000;102.441600;140.518548;290.414000;94.819600;145.188066;275.544000;102.177800;151.113787;270.710000;117.043000;153.864824;275.742000;131.726800;152.883830;290.402000;139.265200;148.002653;305.294000;131.921200;142.301674;310.160000;117.725800;139.735642;
6624;1.219244;305.918000;103.374200;140.257439;291.546000;95.369000;144.895366;276.640000;102.808200;150.939114;272.100000;117.709600;153.604079;277.140000;132.135400;152.520634;291.538000;140.056800;147.529583;306.472000;132.630800;141.714758;311.034000;118.368800;139.324892;
6625;1.208319;307.040000;102.773400;139.613517;292.774000;94.776200;144.311355;278.054000;102.276800;150.488771;273.496000;116.991000;153.247573;278.478000;131.309400;152.202536;292.768000;139.218600;147.156317;307.516000;131.729200;141.247446;312.092000;117.647800;138.727018;
6626;1.209090;307.398000;103.301600;139.526671;293.042000;95.246800;144.312969;278.218000;102.794800;150.528091;273.660000;117.609400;153.247534;278.658000;132.019600;152.132168;293.038000;139.984200;146.990039;307.890000;132.456000;141.037071;312.468000;118.279200;138.567275;
6627;1.138591;307.084000;102.905800;139.625117;292.848000;95.026200;144.346686;278.154000;102.407400;150.490225;273.544000;117.093800;153.249803;278.586000;131.378800;152.179367;292.844000;139.173000;147.141852;307.564000;131.808000;141.232480;312.192000;117.748200;138.691780;
6628;1.253724;307.226000;103.320000;139.630735;292.876000;95.371800;144.416460;278.106000;102.861000;150.579792;273.464000;117.622800;153.305062;278.494000;132.025800;152.187778;292.870000;139.887800;147.075910;307.668000;132.412200;141.164998;312.326000;118.283600;138.660299;
6629;1.163790;307.242000;102.708200;139.528724;292.940000;94.770400;144.269402;278.186000;102.214600;150.462520;273.562000;116.959800;153.248508;278.612000;131.311800;152.186196;292.934000;139.161400;147.122500;307.716000;131.734800;141.175448;312.358000;117.613800;138.610290;
6630;1.147991;307.156000;103.308600;139.681118;292.838000;95.369600;144.445829;278.108000;102.857000;150.591890;273.496000;117.578000;153.307673;278.492000;131.948600;152.204449;292.834000;139.800200;147.112682;307.592000;132.327600;141.223663;312.220000;118.224600;138.732014;
6631;1.147991;307.156000;103.308600;139.689361;292.838000;95.369600;144.453158;278.108000;102.857000;150.597559;273.496000;117.578000;153.312257;278.492000;131.948600;152.208744;292.834000;139.800200;147.117761;307.592000;132.327600;141.230408;312.220000;118.224600;138.739937;
6632;1.147991;307.156000;103.308600;139.690646;292.838000;95.369600;144.452329;278.108000;102.857000;150.596860;273.496000;117.578000;153.313262;278.492000;131.948600;152.212013;292.834000;139.800200;147.123167;307.592000;132.327600;141.235941;312.220000;118.224600;138.743793;
6633;1.249525;307.014000;102.969200;139.707929;292.716000;94.940200;144.407281;277.890000;102.405400;150.584841;273.334000;117.222600;153.332163;278.380000;131.575800;152.258947;292.708000;139.517000;147.201601;307.562000;132.065800;141.267906;312.134000;117.910800;138.776421;
6634;1.167138;307.064000;103.615600;139.794636;292.806000;95.507200;144.497666;277.912000;102.945000;150.666154;273.446000;117.831600;153.345254;278.516000;132.142800;152.208506;292.802000;140.164600;147.115909;307.726000;132.745000;141.166818;312.210000;118.502600;138.777914;
6635;1.154168;307.024000;102.864000;139.696472;292.674000;95.041000;144.451388;277.928000;102.429000;150.583824;273.224000;117.166200;153.362339;278.298000;131.564800;152.293688;292.670000;139.302400;147.252187;307.442000;131.933600;141.351194;312.166000;117.810400;138.769322;
6636;1.132923;307.170000;103.288400;139.699911;292.790000;95.245600;144.453248;277.902000;102.740600;150.642047;273.336000;117.624200;153.368200;278.382000;132.054400;152.262454;292.786000;140.012000;147.156875;307.702000;132.532800;141.210012;312.286000;118.274400;138.742042;
6637;1.174767;306.986000;102.787200;139.713403;292.630000;94.876400;144.436928;277.804000;102.279600;150.597689;273.142000;117.097400;153.386751;278.244000;131.505600;152.326399;292.624000;139.328400;147.289861;307.476000;131.941800;141.357630;312.160000;117.769000;138.788666;
6638;1.112545;307.030000;103.141000;139.757268;292.642000;95.185800;144.502675;277.780000;102.633800;150.664537;273.140000;117.484600;153.417909;278.222000;131.926400;152.329331;292.636000;139.793800;147.258896;307.524000;132.361000;141.331376;312.184000;118.154000;138.810151;
6639;1.140824;306.918000;102.732600;139.750693;292.590000;94.761400;144.434389;277.734000;102.163600;150.607116;273.130000;117.014000;153.400256;278.236000;131.390400;152.355296;292.584000;139.276400;147.337926;307.470000;131.889400;141.389973;312.094000;117.663800;138.838376;
6640;1.141055;307.230000;103.169000;139.674460;292.796000;95.136800;144.440856;277.974000;102.745400;150.641166;273.348000;117.558200;153.391425;278.332000;132.043400;152.320028;292.790000;139.990000;147.212491;307.640000;132.398600;141.298841;312.282000;118.198800;138.779805;
6641;1.104975;307.080000;102.821800;139.695148;292.714000;94.971000;144.440359;277.978000;102.415800;150.594556;273.286000;117.143200;153.390667;278.320000;131.559800;152.351895;292.708000;139.322400;147.315042;307.470000;131.896200;141.412883;312.182000;117.794200;138.815763;
6642;1.189829;307.312000;103.428800;139.681483;292.938000;95.272800;144.419838;278.036000;102.867400;150.653276;273.552000;117.762000;153.372153;278.534000;132.186000;152.282490;292.934000;140.259000;147.156874;307.860000;132.679400;141.195650;312.366000;118.430200;138.758890;
6643;1.200896;307.246000;102.927800;139.633040;292.860000;94.983600;144.389306;278.034000;102.448400;150.592568;273.374000;117.267400;153.392446;278.446000;131.702600;152.333220;292.856000;139.560800;147.259711;307.708000;132.113400;141.302230;312.388000;117.912000;138.720628;
6644;1.191852;307.360000;103.494800;139.671883;292.932000;95.478600;144.470272;278.070000;103.024000;150.678793;273.446000;117.878000;153.420035;278.476000;132.357800;152.312667;292.928000;140.288200;147.177780;307.818000;132.761000;141.228273;312.460000;118.520800;138.722043;
6645;1.129685;307.406000;103.661600;139.677514;293.048000;95.590000;144.451310;278.146000;103.082200;150.671531;273.610000;117.978000;153.393955;278.662000;132.384000;152.269820;293.042000;140.370800;147.135151;307.976000;132.897800;141.149143;312.526000;118.634000;138.695773;
6646;1.129685;307.406000;103.661600;139.683140;293.048000;95.590000;144.457041;278.146000;103.082200;150.680487;273.610000;117.978000;153.406264;278.662000;132.384000;152.284410;293.042000;140.370800;147.149944;307.976000;132.897800;141.160868;312.526000;118.634000;138.703956;
6647;1.129685;307.406000;103.661600;139.689173;293.048000;95.590000;144.463089;278.146000;103.082200;150.688820;273.610000;117.978000;153.417019;278.662000;132.384000;152.296847;293.042000;140.370800;147.162590;307.976000;132.897800;141.171345;312.526000;118.634000;138.711874;
6648;1.129685;307.406000;103.661600;139.693919;293.048000;95.590000;144.467336;278.146000;103.082200;150.695989;273.610000;117.978000;153.427670;278.662000;132.384000;152.310168;293.042000;140.370800;147.176691;307.976000;132.897800;141.182739;312.526000;118.634000;138.719626;
6649;1.169342;307.430000;102.954800;139.570892;293.030000;94.873600;144.324955;278.038000;102.320800;150.612801;273.424000;117.306600;153.443538;278.602000;131.756400;152.362792;293.026000;139.749600;147.254207;308.046000;132.317600;141.185170;312.678000;117.969400;138.607211;
6650;1.123419;307.372000;103.544800;139.706944;293.064000;95.469800;144.448733;278.210000;102.962600;150.677877;273.690000;117.809800;153.423224;278.728000;132.168600;152.329423;293.060000;140.158800;147.220945;307.944000;132.682800;141.235458;312.478000;118.466000;138.756845;
6651;1.161700;307.290000;102.900400;139.645318;292.998000;94.914600;144.357957;278.126000;102.286400;150.599150;273.526000;117.147800;153.431220;278.672000;131.492200;152.378876;292.992000;139.392800;147.327023;307.890000;132.034800;141.299268;312.512000;117.830800;138.707689;
6652;1.145481;307.386000;103.330600;139.681415;293.032000;95.202200;144.417779;278.114000;102.725600;150.685108;273.602000;117.637800;153.458734;278.656000;132.040600;152.383533;293.030000;140.083400;147.271938;307.978000;132.579000;141.252139;312.506000;118.293600;138.754442;
6653;1.253130;307.458000;102.801800;139.569520;293.066000;94.708200;144.309045;278.124000;102.212600;150.614513;273.512000;117.145200;153.466866;278.644000;131.589600;152.420909;293.060000;139.596000;147.323986;308.032000;132.106800;141.262453;312.662000;117.822600;138.656751;
6654;1.223341;307.486000;103.314000;139.657955;293.114000;95.344600;144.445038;278.190000;102.730200;150.696785;273.514000;117.642400;153.516466;278.710000;132.068000;152.409725;293.110000;139.949600;147.297602;308.058000;132.584400;141.252495;312.752000;118.296600;138.656348;
6655;1.168061;307.520000;102.655800;139.542518;293.068000;94.554600;144.301453;278.134000;102.128600;150.629572;273.478000;117.055800;153.506223;278.586000;131.559000;152.479390;293.062000;139.572600;147.369429;308.030000;132.009400;141.307570;312.696000;117.711600;138.665787;
6656;1.131606;307.302000;103.397800;139.789363;292.998000;95.274800;144.497641;278.068000;102.734800;150.757663;273.576000;117.660400;153.536161;278.664000;132.015600;152.461903;292.994000;140.053800;147.372467;307.952000;132.608400;141.341250;312.462000;118.323000;138.845647;
6657;1.213265;307.348000;102.872400;139.690442;293.044000;94.899600;144.410401;278.216000;102.308600;150.663660;273.576000;117.130000;153.520194;278.710000;131.485400;152.485065;293.040000;139.371200;147.433734;307.894000;131.978600;141.411773;312.554000;117.797200;138.777947;
6658;1.143007;307.500000;103.329600;139.706165;293.036000;95.173000;144.485712;278.054000;102.775800;150.796717;273.458000;117.750000;153.603368;278.540000;132.267800;152.525889;293.032000;140.339800;147.374324;308.042000;132.753200;141.329113;312.654000;118.419800;138.780810;
6659;1.147120;307.404000;102.811600;139.679596;293.064000;94.789000;144.403049;278.136000;102.184000;150.692898;273.508000;117.105200;153.568227;278.692000;131.495200;152.528532;293.060000;139.432200;147.463031;308.016000;132.049400;141.387779;312.660000;117.765000;138.752016;
6660;1.169893;307.398000;103.374800;139.792883;293.030000;95.193200;144.517600;278.056000;102.732000;150.817464;273.560000;117.699000;153.610405;278.632000;132.116000;152.545619;293.024000;140.211400;147.431496;308.028000;132.691400;141.378499;312.542000;118.355400;138.871410;
6661;1.175599;307.404000;102.730400;139.692941;292.966000;94.710200;144.448046;278.056000;102.224400;150.749506;273.390000;117.123400;153.630852;278.492000;131.614800;152.617753;292.958000;139.548400;147.533377;307.896000;132.046400;141.486428;312.580000;117.792800;138.830346;
6662;1.180103;307.468000;103.318200;139.774071;293.024000;95.213800;144.548166;278.050000;102.750800;150.849471;273.428000;117.715200;153.675053;278.548000;132.213000;152.602677;293.018000;140.230200;147.472248;308.020000;132.710800;141.418666;312.660000;118.380000;138.840506;
6663;1.153666;307.248000;102.796200;139.809271;292.828000;94.821400;144.550380;277.938000;102.286000;150.819063;273.250000;117.170400;153.699483;278.378000;131.640400;152.685440;292.822000;139.530000;147.626580;307.742000;132.079800;141.599641;312.448000;117.813000;138.935457;
6664;1.111359;307.132000;103.381800;139.984607;292.764000;95.275800;144.691196;277.828000;102.770800;150.945303;273.298000;117.704400;153.743188;278.374000;132.117800;152.695799;292.762000;140.139800;147.622315;307.728000;132.662400;141.608827;312.276000;118.358200;139.083785;
6665;1.191006;307.288000;102.758000;139.810236;292.838000;94.729400;144.551414;277.940000;102.273200;150.845797;273.252000;117.162800;153.733616;278.352000;131.668400;152.731733;292.830000;139.610000;147.659543;307.756000;132.078200;141.631960;312.458000;117.803400;138.962701;
6666;1.150900;307.344000;103.254000;139.875442;292.958000;95.193400;144.615037;278.018000;102.665000;150.897466;273.416000;117.596600;153.734887;278.542000;132.033200;152.684380;292.954000;140.007400;147.595211;307.920000;132.553800;141.547484;312.542000;118.262800;138.958338;
6667;1.135077;307.294000;102.605200;139.780171;292.906000;94.470400;144.464643;277.956000;102.003600;150.798995;273.424000;116.946400;153.687940;278.488000;131.384200;152.717362;292.900000;139.433000;147.664506;307.880000;131.912200;141.588385;312.432000;117.622400;138.970138;
6668;1.218485;307.300000;103.176600;139.836454;292.870000;95.080400;144.573803;277.950000;102.646200;150.868948;273.344000;117.560600;153.713753;278.410000;132.043000;152.690415;292.866000;140.053000;147.597866;307.818000;132.503600;141.568155;312.438000;118.215000;138.971196;
6669;1.173211;307.234000;102.760200;139.735057;292.916000;94.751200;144.419019;278.056000;102.176800;150.702767;273.454000;117.031200;153.597872;278.570000;131.402200;152.614115;292.910000;139.323000;147.592376;307.800000;131.911400;141.544708;312.422000;117.704600;138.888046;
6670;1.139076;307.298000;103.172000;139.654450;292.934000;95.048000;144.358505;278.038000;102.597400;150.663818;273.478000;117.488800;153.515682;278.542000;131.904600;152.505187;292.928000;139.943200;147.431776;307.854000;132.406400;141.392552;312.430000;118.141600;138.797869;
6671;1.174827;307.092000;102.675000;139.496384;292.798000;94.573400;144.134527;277.896000;102.022400;150.447495;273.376000;116.918000;153.350137;278.476000;131.265200;152.391216;292.792000;139.278000;147.384334;307.724000;131.841200;141.312469;312.264000;117.591600;138.678483;
