FRAME;RADIUS;X;Y;Z;
5935;-2.000000;-2.000000;-2.000000;0.0;
5936;-2.000000;-2.000000;-2.000000;0.0;
5937;-2.000000;-2.000000;-2.000000;0.0;
5938;-2.000000;-2.000000;-2.000000;0.0;
5939;-2.000000;-2.000000;-2.000000;0.0;
5940;-2.000000;-2.000000;-2.000000;0.0;
5941;-2.000000;-2.000000;-2.000000;0.0;
5942;-2.000000;-2.000000;-2.000000;0.0;
5943;-2.000000;-2.000000;-2.000000;0.0;
5944;-2.000000;-2.000000;-2.000000;0.0;
5945;-2.000000;-2.000000;-2.000000;0.0;
5946;-2.000000;-2.000000;-2.000000;0.0;
5947;-2.000000;-2.000000;-2.000000;0.0;
5948;-2.000000;-2.000000;-2.000000;0.0;
5949;-2.000000;-2.000000;-2.000000;0.0;
5950;-2.000000;-2.000000;-2.000000;0.0;
5951;-2.000000;-2.000000;-2.000000;0.0;
5952;-2.000000;-2.000000;-2.000000;0.0;
5953;-2.000000;-2.000000;-2.000000;0.0;
5954;-2.000000;-2.000000;-2.000000;0.0;
5955;-2.000000;-2.000000;-2.000000;0.0;
5956;-2.000000;-2.000000;-2.000000;0.0;
5957;-2.000000;-2.000000;-2.000000;0.0;
5958;-2.000000;-2.000000;-2.000000;0.0;
5959;-2.000000;-2.000000;-2.000000;0.0;
5960;-2.000000;-2.000000;-2.000000;0.0;
5961;-2.000000;-2.000000;-2.000000;0.0;
5962;-2.000000;-2.000000;-2.000000;0.0;
5963;-2.000000;-2.000000;-2.000000;0.0;
5964;-2.000000;-2.000000;-2.000000;0.0;
5965;-2.000000;-2.000000;-2.000000;0.0;
5966;-2.000000;-2.000000;-2.000000;0.0;
5967;-2.000000;-2.000000;-2.000000;0.0;
5968;-2.000000;-2.000000;-2.000000;0.0;
5969;-2.000000;-2.000000;-2.000000;0.0;
5970;-2.000000;-2.000000;-2.000000;0.0;
5971;-2.000000;-2.000000;-2.000000;0.0;
5972;-2.000000;-2.000000;-2.000000;0.0;
5973;-2.000000;-2.000000;-2.000000;0.0;
5974;-2.000000;-2.000000;-2.000000;0.0;
5975;-2.000000;-2.000000;-2.000000;0.0;
5976;-2.000000;-2.000000;-2.000000;0.0;
5977;-2.000000;-2.000000;-2.000000;0.0;
5978;-2.000000;-2.000000;-2.000000;0.0;
5979;-2.000000;-2.000000;-2.000000;0.0;
5980;-2.000000;-2.000000;-2.000000;0.0;
5981;-2.000000;-2.000000;-2.000000;0.0;
5982;-2.000000;-2.000000;-2.000000;0.0;
5983;-2.000000;-2.000000;-2.000000;0.0;
5984;-2.000000;-2.000000;-2.000000;0.0;
5985;-2.000000;-2.000000;-2.000000;0.0;
5986;-2.000000;-2.000000;-2.000000;0.0;
5987;-2.000000;-2.000000;-2.000000;0.0;
5988;-2.000000;-2.000000;-2.000000;0.0;
5989;-2.000000;-2.000000;-2.000000;0.0;
5990;-2.000000;-2.000000;-2.000000;0.0;
5991;-2.000000;-2.000000;-2.000000;0.0;
5992;-2.000000;-2.000000;-2.000000;0.0;
5993;-2.000000;-2.000000;-2.000000;0.0;
5994;-2.000000;-2.000000;-2.000000;0.0;
5995;-2.000000;-2.000000;-2.000000;0.0;
5996;-2.000000;-2.000000;-2.000000;0.0;
5997;-2.000000;-2.000000;-2.000000;0.0;
5998;-2.000000;-2.000000;-2.000000;0.0;
5999;-2.000000;-2.000000;-2.000000;0.0;
6000;-2.000000;-2.000000;-2.000000;0.0;
6001;-2.000000;-2.000000;-2.000000;0.0;
6002;-2.000000;-2.000000;-2.000000;0.0;
6003;-2.000000;-2.000000;-2.000000;0.0;
6004;-2.000000;-2.000000;-2.000000;0.0;
6005;-2.000000;-2.000000;-2.000000;0.0;
6006;-2.000000;-2.000000;-2.000000;0.0;
6007;-2.000000;-2.000000;-2.000000;0.0;
6008;-2.000000;-2.000000;-2.000000;0.0;
6009;-2.000000;-2.000000;-2.000000;0.0;
6010;-2.000000;-2.000000;-2.000000;0.0;
6011;-2.000000;-2.000000;-2.000000;0.0;
6012;-2.000000;-2.000000;-2.000000;0.0;
6013;-2.000000;-2.000000;-2.000000;0.0;
6014;-2.000000;-2.000000;-2.000000;0.0;
6015;-2.000000;-2.000000;-2.000000;0.0;
6016;-2.000000;-2.000000;-2.000000;0.0;
6017;-2.000000;-2.000000;-2.000000;0.0;
6018;-2.000000;-2.000000;-2.000000;0.0;
6019;-2.000000;-2.000000;-2.000000;0.0;
6020;-2.000000;-2.000000;-2.000000;0.0;
6021;-2.000000;-2.000000;-2.000000;0.0;
6022;-2.000000;-2.000000;-2.000000;0.0;
6023;-2.000000;-2.000000;-2.000000;0.0;
6024;-2.000000;-2.000000;-2.000000;0.0;
6025;-2.000000;-2.000000;-2.000000;0.0;
6026;-2.000000;-2.000000;-2.000000;0.0;
6027;-2.000000;-2.000000;-2.000000;0.0;
6028;-2.000000;-2.000000;-2.000000;0.0;
6029;-2.000000;-2.000000;-2.000000;0.0;
6030;-2.000000;-2.000000;-2.000000;0.0;
6031;-2.000000;-2.000000;-2.000000;0.0;
6032;-2.000000;-2.000000;-2.000000;0.0;
6033;-2.000000;-2.000000;-2.000000;0.0;
6034;-2.000000;-2.000000;-2.000000;0.0;
6035;-2.000000;-2.000000;-2.000000;0.0;
6036;-2.000000;-2.000000;-2.000000;0.0;
6037;-2.000000;-2.000000;-2.000000;0.0;
6038;-2.000000;-2.000000;-2.000000;0.0;
6039;-2.000000;-2.000000;-2.000000;0.0;
6040;-2.000000;-2.000000;-2.000000;0.0;
6041;-2.000000;-2.000000;-2.000000;0.0;
6042;-2.000000;-2.000000;-2.000000;0.0;
6043;-2.000000;-2.000000;-2.000000;0.0;
6044;-2.000000;-2.000000;-2.000000;0.0;
6045;-2.000000;-2.000000;-2.000000;0.0;
6046;-2.000000;-2.000000;-2.000000;0.0;
6047;-2.000000;-2.000000;-2.000000;0.0;
6048;-2.000000;-2.000000;-2.000000;0.0;
6049;-2.000000;-2.000000;-2.000000;0.0;
6050;-2.000000;-2.000000;-2.000000;0.0;
6051;-2.000000;-2.000000;-2.000000;0.0;
6052;-2.000000;-2.000000;-2.000000;0.0;
6053;-2.000000;-2.000000;-2.000000;0.0;
6054;-2.000000;-2.000000;-2.000000;0.0;
6055;-2.000000;-2.000000;-2.000000;0.0;
6056;-2.000000;-2.000000;-2.000000;0.0;
6057;-2.000000;-2.000000;-2.000000;0.0;
6058;-2.000000;-2.000000;-2.000000;0.0;
6059;-2.000000;-2.000000;-2.000000;0.0;
6060;-2.000000;-2.000000;-2.000000;0.0;
6061;-2.000000;-2.000000;-2.000000;0.0;
6062;-2.000000;-2.000000;-2.000000;0.0;
6063;-2.000000;-2.000000;-2.000000;0.0;
6064;-2.000000;-2.000000;-2.000000;0.0;
6065;-2.000000;-2.000000;-2.000000;0.0;
6066;-2.000000;-2.000000;-2.000000;0.0;
6067;-2.000000;-2.000000;-2.000000;0.0;
6068;-2.000000;-2.000000;-2.000000;0.0;
6069;-2.000000;-2.000000;-2.000000;0.0;
6070;-2.000000;-2.000000;-2.000000;0.0;
6071;-2.000000;-2.000000;-2.000000;0.0;
6072;-2.000000;-2.000000;-2.000000;0.0;
6073;-2.000000;-2.000000;-2.000000;0.0;
6074;-2.000000;-2.000000;-2.000000;0.0;
6075;-2.000000;-2.000000;-2.000000;0.0;
6076;-2.000000;-2.000000;-2.000000;0.0;
6077;-2.000000;-2.000000;-2.000000;0.0;
6078;-2.000000;-2.000000;-2.000000;0.0;
6079;-2.000000;-2.000000;-2.000000;0.0;
6080;-2.000000;-2.000000;-2.000000;0.0;
6081;-2.000000;-2.000000;-2.000000;0.0;
6082;-2.000000;-2.000000;-2.000000;0.0;
6083;-2.000000;-2.000000;-2.000000;0.0;
6084;-2.000000;-2.000000;-2.000000;0.0;
6085;-2.000000;-2.000000;-2.000000;0.0;
6086;-2.000000;-2.000000;-2.000000;0.0;
6087;-2.000000;-2.000000;-2.000000;0.0;
6088;154.752196;239.189100;119.836990;0.0;
6089;154.814878;239.037825;119.402920;0.0;
6090;154.799951;238.937783;119.410503;0.0;
6091;154.593662;238.927300;119.219100;0.0;
6092;154.472153;238.947850;119.206724;0.0;
6093;154.392180;238.931425;119.070922;0.0;
6094;154.386244;238.921057;119.065765;0.0;
6095;154.440780;238.946475;119.072533;0.0;
6096;154.531533;238.872722;119.140537;0.0;
6097;154.626146;238.844000;119.239302;0.0;
6098;154.703556;238.820500;119.320110;0.0;
6099;154.768065;238.800917;119.387450;0.0;
6100;154.822649;238.784346;119.444430;0.0;
6101;154.847085;238.766579;119.453750;0.0;
6102;154.841568;238.779103;119.487004;0.0;
6103;154.867054;238.767450;119.484593;0.0;
6104;154.866388;238.775365;119.518624;0.0;
6105;154.891707;238.759231;119.571725;0.0;
6106;154.911856;238.752547;119.711889;0.0;
6107;154.917161;238.735978;119.856146;0.0;
6108;154.926542;238.706098;120.028545;0.0;
6109;154.941787;238.653139;120.177868;0.0;
6110;154.955720;238.600057;120.339448;0.0;
6111;154.972731;238.549827;120.485024;0.0;
6112;154.997911;238.491138;120.640757;0.0;
6113;155.019798;238.433956;120.784108;0.0;
6114;155.056647;238.375439;120.950206;0.0;
6115;155.087064;238.309402;121.087444;0.0;
6116;155.127217;238.239357;121.252558;0.0;
6117;155.161940;238.171708;121.398292;0.0;
6118;155.201568;238.101269;121.578319;0.0;
6119;155.217567;238.012772;121.750023;0.0;
6120;155.237732;237.910906;121.960833;0.0;
6121;155.264506;237.808340;122.171528;0.0;
6122;155.299455;237.690483;122.384496;0.0;
6123;155.344326;237.573442;122.583534;0.0;
6124;155.374502;237.455727;122.795252;0.0;
6125;155.406753;237.344262;122.985818;0.0;
6126;155.435543;237.238001;123.179688;0.0;
6127;155.463314;237.130536;123.349499;0.0;
6128;155.493829;237.027477;123.531790;0.0;
6129;155.520321;236.925337;123.689681;0.0;
6130;155.544059;236.830372;123.854799;0.0;
6131;155.570073;236.741731;124.007799;0.0;
6132;155.586360;236.657064;124.163878;0.0;
6133;155.604330;236.574584;124.304932;0.0;
6134;155.616055;236.486278;124.449770;0.0;
6135;155.631676;236.407392;124.597124;0.0;
6136;155.644316;236.321809;124.739114;0.0;
6137;155.664137;236.240124;124.884560;0.0;
6138;155.677924;236.164252;125.025293;0.0;
6139;155.680958;236.084395;125.153858;0.0;
6140;155.687204;236.009899;125.280825;0.0;
6141;155.679247;235.941068;125.394554;0.0;
6142;155.658210;235.889158;125.511924;0.0;
6143;155.635959;235.839902;125.622616;0.0;
6144;155.609966;235.793240;125.737973;0.0;
6145;155.588205;235.747565;125.837907;0.0;
6146;155.563443;235.707022;125.944763;0.0;
6147;155.540017;235.664272;126.035341;0.0;
6148;155.510722;235.625117;126.130789;0.0;
6149;155.489032;235.590966;126.220860;0.0;
6150;155.470913;235.563193;126.319664;0.0;
6151;155.447365;235.536367;126.398239;0.0;
6152;155.419948;235.514368;126.475531;0.0;
6153;155.398495;235.496152;126.537286;0.0;
6154;155.375209;235.481238;126.604320;0.0;
6155;155.353148;235.466449;126.659615;0.0;
6156;155.328504;235.452640;126.720316;0.0;
6157;155.305195;235.444277;126.773114;0.0;
6158;155.287415;235.430235;126.829686;0.0;
6159;155.271867;235.418637;126.881129;0.0;
6160;155.257558;235.402329;126.934529;0.0;
6161;155.244612;235.385262;126.979894;0.0;
6162;155.234227;235.367700;127.029836;0.0;
6163;155.226483;235.348924;127.070969;0.0;
6164;155.219876;235.329977;127.118550;0.0;
6165;155.214751;235.310394;127.153880;0.0;
6166;155.213098;235.291762;127.200284;0.0;
6167;155.209102;235.278149;127.236507;0.0;
6168;155.203683;235.262917;127.275083;0.0;
6169;155.199534;235.252833;127.306320;0.0;
6170;155.194847;235.240893;127.340373;0.0;
6171;155.191035;235.228324;127.366189;0.0;
6172;155.183911;235.219780;127.396114;0.0;
6173;155.172642;235.218209;127.417338;0.0;
6174;155.165461;235.214694;127.441196;0.0;
6175;155.160010;235.209371;127.457366;0.0;
6176;155.156644;235.204432;127.477381;0.0;
6177;155.158729;235.195372;127.489928;0.0;
6178;155.159633;235.189874;127.511720;0.0;
6179;155.165448;235.180626;127.524447;0.0;
6180;155.171082;235.173404;127.544318;0.0;
6181;155.174692;235.169035;127.558355;0.0;
6182;155.181197;235.164483;127.575903;0.0;
6183;155.190759;235.158478;127.585934;0.0;
6184;155.200522;235.152774;127.603568;0.0;
6185;155.209115;235.149064;127.615085;0.0;
6186;155.224726;235.143370;127.635111;0.0;
6187;155.236618;235.139793;127.647211;0.0;
6188;155.252533;235.138554;127.666288;0.0;
6189;155.273889;235.098571;127.756260;0.0;
6190;155.292968;235.062574;127.858266;0.0;
6191;155.314942;235.029546;127.951726;0.0;
6192;155.351217;234.995708;128.060259;0.0;
6193;155.387380;234.960541;128.163720;0.0;
6194;155.423482;234.927164;128.274758;0.0;
6195;155.455882;234.894842;128.374123;0.0;
6196;155.485286;234.859296;128.477512;0.0;
6197;155.513750;234.831728;128.568927;0.0;
6198;155.540252;234.801690;128.660544;0.0;
6199;155.565458;234.773937;128.747656;0.0;
6200;155.591863;234.749615;128.838354;0.0;
6201;155.616889;234.727609;128.920799;0.0;
6202;155.644782;234.708745;129.012434;0.0;
6203;155.676398;234.684476;129.092032;0.0;
6204;155.701457;234.666692;129.180068;0.0;
6205;155.735646;234.643554;129.255233;0.0;
6206;155.765380;234.623160;129.332435;0.0;
6207;155.799119;234.600062;129.388296;0.0;
6208;155.835850;234.577100;129.449437;0.0;
6209;155.874359;234.554361;129.500055;0.0;
6210;155.915624;234.536177;129.559786;0.0;
6211;155.950683;234.520868;129.610192;0.0;
6212;155.988702;234.503217;129.665031;0.0;
6213;156.025532;234.484521;129.709215;0.0;
6214;156.063790;234.467598;129.759621;0.0;
6215;156.095563;234.453199;129.797737;0.0;
6216;156.131708;234.440111;129.846413;0.0;
6217;156.163727;234.429376;129.877998;0.0;
6218;156.163675;234.411571;129.920532;0.0;
6219;156.161385;234.395646;129.950243;0.0;
6220;156.165955;234.386731;129.979604;0.0;
6221;156.168872;234.384005;129.992726;0.0;
6222;156.169089;234.383592;130.001771;0.0;
6223;156.165735;234.390963;130.005732;0.0;
6224;156.157766;234.400686;130.010582;0.0;
6225;156.154507;234.413403;130.006211;0.0;
6226;156.149664;234.426374;130.005879;0.0;
6227;156.145490;234.439849;129.999935;0.0;
6228;156.141035;234.456521;130.000244;0.0;
6229;156.134593;234.473953;129.990995;0.0;
6230;156.129230;234.493684;129.989038;0.0;
6231;156.124496;234.512671;129.979834;0.0;
6232;156.117937;234.531072;129.972776;0.0;
6233;156.115759;234.549888;129.960322;0.0;
6234;156.112221;234.569970;129.952084;0.0;
6235;156.111700;234.595823;129.938105;0.0;
6236;156.108601;234.618946;129.918780;0.0;
6237;156.106843;234.648638;129.898585;0.0;
6238;156.100236;234.678777;129.872174;0.0;
6239;156.096856;234.707994;129.844456;0.0;
6240;156.100204;234.742562;129.820530;0.0;
6241;156.101350;234.776412;129.793743;0.0;
6242;156.112453;234.809088;129.772316;0.0;
6243;156.133656;234.832062;129.744615;0.0;
6244;156.156919;234.855052;129.718047;0.0;
6245;156.184351;234.877995;129.684075;0.0;
6246;156.209859;234.902078;129.658380;0.0;
6247;156.239191;234.923860;129.623393;0.0;
6248;156.268925;234.949315;129.598307;0.0;
6249;156.305387;234.973568;129.565563;0.0;
6250;156.336849;234.995124;129.533950;0.0;
6251;156.366541;235.012346;129.490494;0.0;
6252;156.402945;235.030013;129.462343;0.0;
6253;156.445063;235.044222;129.432191;0.0;
6254;156.483204;235.055662;129.414704;0.0;
6255;156.525186;235.064530;129.389087;0.0;
6256;156.567931;235.074029;129.373357;0.0;
6257;156.615721;235.083216;129.349183;0.0;
6258;156.664368;235.086816;129.331399;0.0;
6259;156.708801;235.097655;129.306681;0.0;
6260;156.752609;235.106319;129.285528;0.0;
6261;156.796913;235.121725;129.259322;0.0;
6262;156.841508;235.139267;129.240889;0.0;
6263;156.884704;235.158743;129.213895;0.0;
6264;156.926168;235.181298;129.196450;0.0;
6265;156.967836;235.205662;129.167426;0.0;
6266;157.009137;235.232646;129.153833;0.0;
6267;157.046882;235.259983;129.121167;0.0;
6268;157.089952;235.281129;129.101627;0.0;
6269;157.137294;235.306368;129.075923;0.0;
6270;157.184666;235.324501;129.060077;0.0;
6271;157.235180;235.347112;129.037255;0.0;
6272;157.286496;235.372372;129.027001;0.0;
6273;157.346518;235.391712;129.007384;0.0;
6274;157.417694;235.398690;129.002520;0.0;
6275;157.484433;235.409999;128.991114;0.0;
6276;157.551068;235.425802;128.994136;0.0;
6277;157.616694;235.441802;128.988172;0.0;
6278;157.673503;235.468123;128.997710;0.0;
6279;157.735875;235.487945;128.985523;0.0;
6280;157.789593;235.518178;128.993494;0.0;
6281;157.846354;235.545453;128.983252;0.0;
6282;157.911242;235.567197;128.986572;0.0;
6283;157.971773;235.590929;128.979747;0.0;
6284;158.026850;235.620425;128.992714;0.0;
6285;158.084094;235.651189;128.983510;0.0;
6286;158.147890;235.678127;128.991363;0.0;
6287;158.081916;235.653311;129.061134;0.0;
6288;158.019382;235.626078;129.164049;0.0;
6289;157.945546;235.584764;129.209592;0.0;
6290;157.868822;235.539131;129.297066;0.0;
6291;157.812370;235.485112;129.360126;0.0;
6292;157.752841;235.422531;129.447287;0.0;
6293;157.680648;235.352100;129.490028;0.0;
6294;157.618460;235.283078;129.552989;0.0;
6295;157.555289;235.216606;129.604191;0.0;
6296;157.489149;235.152666;129.693328;0.0;
6297;157.438686;235.082983;129.751767;0.0;
6298;157.367085;235.014209;129.848767;0.0;
6299;157.294796;234.943773;129.931265;0.0;
6300;157.226599;234.866123;130.027980;0.0;
6301;157.166352;234.772389;130.081272;0.0;
6302;157.105374;234.681078;130.192918;0.0;
6303;157.046392;234.579588;130.266998;0.0;
6304;156.982058;234.489598;130.384103;0.0;
6305;156.934303;234.384119;130.466416;0.0;
6306;156.866467;234.290269;130.592920;0.0;
6307;156.811459;234.193036;130.672701;0.0;
6308;156.740859;234.111109;130.778688;0.0;
6309;156.673454;234.027341;130.842359;0.0;
6310;156.601207;233.953694;130.934440;0.0;
6311;156.521836;233.888081;130.989438;0.0;
6312;156.461345;233.819255;131.066490;0.0;
6313;156.388330;233.758998;131.131455;0.0;
6314;156.311623;233.711791;131.213014;0.0;
6315;156.231510;233.661430;131.275263;0.0;
6316;156.157874;233.607800;131.348149;0.0;
6317;156.062867;233.564873;131.386582;0.0;
6318;155.974751;233.529691;131.455031;0.0;
6319;155.999018;233.534689;131.412135;0.0;
6320;156.027950;233.549909;131.384649;0.0;
6321;156.065932;233.558670;131.336309;0.0;
6322;156.104532;233.575839;131.294345;0.0;
6323;156.143349;233.590381;131.243951;0.0;
6324;156.185188;233.608808;131.204399;0.0;
6325;156.240322;233.631960;131.161613;0.0;
6326;156.289980;233.655016;131.130181;0.0;
6327;156.337085;233.676280;131.086943;0.0;
6328;156.386188;233.703648;131.058742;0.0;
6329;156.425783;233.737416;131.016266;0.0;
6330;156.465544;233.764685;130.991491;0.0;
6331;156.509233;233.792287;130.956290;0.0;
6332;156.549840;233.821040;130.935657;0.0;
6333;156.588055;233.851746;130.905330;0.0;
6334;156.617543;233.882171;130.886959;0.0;
6335;156.645828;233.911354;130.869338;0.0;
6336;156.672982;233.939370;130.852422;0.0;
6337;156.701668;233.964485;130.821422;0.0;
6338;156.727285;233.984463;130.800749;0.0;
6339;156.756482;234.005408;130.773971;0.0;
6340;156.780207;234.025530;130.752853;0.0;
6341;156.804596;234.045992;130.726158;0.0;
6342;156.829053;234.067747;130.711100;0.0;
6343;156.849551;234.084892;130.683511;0.0;
6344;156.868148;234.108640;130.669206;0.0;
6345;156.888134;234.131243;130.648122;0.0;
6346;156.906718;234.153224;130.635111;0.0;
6347;156.924853;234.173221;130.614493;0.0;
6348;156.943298;234.194464;130.601343;0.0;
6349;156.952994;234.215610;130.574629;0.0;
6350;156.962553;234.239481;130.555837;0.0;
6351;156.974265;234.263588;130.530141;0.0;
6352;156.987765;234.289389;130.510856;0.0;
6353;157.000861;234.314421;130.492146;0.0;
6354;157.013572;234.338716;130.473987;0.0;
6355;157.025599;234.362775;130.448962;0.0;
6356;157.037407;234.384699;130.430261;0.0;
6357;157.045718;234.411814;130.404602;0.0;
6358;157.055677;234.438488;130.383119;0.0;
6359;157.060987;234.467421;130.352402;0.0;
6360;157.073611;234.496157;130.331909;0.0;
6361;157.080649;234.522135;130.301195;0.0;
6362;157.088357;234.546661;130.275947;0.0;
6363;157.095043;234.572725;130.241587;0.0;
6364;157.103558;234.597915;130.213475;0.0;
6365;157.107211;234.624975;130.180781;0.0;
6366;157.115313;234.653144;130.158022;0.0;
6367;157.123104;234.679014;130.129045;0.0;
6368;157.132764;234.702707;130.105824;0.0;
6369;157.139477;234.726804;130.077149;0.0;
6370;157.146093;234.750052;130.053928;0.0;
6371;157.152489;234.773742;130.027903;0.0;
6372;157.160397;234.795175;130.006743;0.0;
6373;157.170841;234.815776;129.981712;0.0;
6374;157.181515;234.836088;129.962601;0.0;
6375;157.190856;234.855871;129.939360;0.0;
6376;157.204666;234.872852;129.924138;0.0;
6377;157.217434;234.891510;129.903570;0.0;
6378;157.228088;234.910204;129.887302;0.0;
6379;157.236365;234.930247;129.865581;0.0;
6380;157.245519;234.950386;129.848650;0.0;
6381;157.255278;234.971043;129.827870;0.0;
6382;157.262518;234.989852;129.811334;0.0;
6383;157.267641;235.007042;129.790063;0.0;
6384;157.270468;235.020099;129.771149;0.0;
6385;157.275356;235.034029;129.751013;0.0;
6386;157.281340;235.046286;129.735292;0.0;
6387;157.286627;235.060201;129.715108;0.0;
6388;157.319488;235.084319;129.680415;0.0;
6389;157.354760;235.109568;129.638433;0.0;
6390;157.391893;235.134731;129.614607;0.0;
6391;157.429368;235.158857;129.581153;0.0;
6392;157.462382;235.182887;129.557425;0.0;
6393;157.494804;235.204888;129.527760;0.0;
6394;157.524321;235.230723;129.509731;0.0;
6395;157.548623;235.257017;129.478719;0.0;
6396;157.574725;235.281916;129.456131;0.0;
6397;157.601525;235.306850;129.423227;0.0;
6398;157.622336;235.334732;129.401329;0.0;
6399;157.647529;235.363731;129.370470;0.0;
6400;157.670380;235.394644;129.343985;0.0;
6401;157.694965;235.425796;129.314708;0.0;
6402;157.716888;235.454727;129.296818;0.0;
6403;157.739836;235.481344;129.265703;0.0;
6404;157.765912;235.504540;129.246363;0.0;
6405;157.791248;235.527976;129.216256;0.0;
6406;157.815277;235.551149;129.197205;0.0;
6407;157.839033;235.575821;129.166522;0.0;
6408;157.856032;235.603462;129.147646;0.0;
6409;157.873308;235.627932;129.120787;0.0;
6410;157.890732;235.654059;129.099808;0.0;
6411;157.906327;235.679868;129.067025;0.0;
6412;157.919472;235.703749;129.042793;0.0;
6413;157.931849;235.727268;129.008096;0.0;
6414;157.944271;235.750077;128.977161;0.0;
6415;157.957022;235.774206;128.940580;0.0;
6416;157.969367;235.797874;128.909667;0.0;
6417;157.987830;235.821504;128.876119;0.0;
6418;158.007302;235.845311;128.852495;0.0;
6419;158.026468;235.867164;128.820749;0.0;
6420;158.041353;235.893950;128.802936;0.0;
6421;158.057254;235.916440;128.779299;0.0;
6422;158.066610;235.942300;128.768455;0.0;
6423;158.074923;235.964622;128.750111;0.0;
6424;158.082103;235.989686;128.740502;0.0;
6425;158.088961;236.012060;128.720937;0.0;
6426;158.091757;236.032023;128.711607;0.0;
6427;158.095367;236.050304;128.691574;0.0;
6428;158.096230;236.073588;128.681758;0.0;
6429;158.099239;236.090095;128.661075;0.0;
6430;158.103729;236.104670;128.650390;0.0;
6431;158.109580;236.124265;128.630752;0.0;
6432;158.111529;236.143042;128.620774;0.0;
6433;158.110851;236.159757;128.595240;0.0;
6434;158.113101;236.175819;128.581112;0.0;
6435;158.117090;236.190693;128.553285;0.0;
6436;158.122248;236.205592;128.530152;0.0;
6437;158.125081;236.219894;128.500348;0.0;
6438;158.125600;236.237202;128.483477;0.0;
6439;158.127257;236.257042;128.455348;0.0;
6440;158.127821;236.276456;128.437323;0.0;
6441;158.129664;236.294444;128.410767;0.0;
6442;158.133560;236.312306;128.392378;0.0;
6443;158.135373;236.325466;128.362086;0.0;
6444;158.141954;236.344089;128.348400;0.0;
6445;158.147851;236.358669;128.323375;0.0;
6446;158.154842;236.374069;128.309824;0.0;
6447;158.162311;236.390084;128.285930;0.0;
6448;158.167232;236.408845;128.274510;0.0;
6449;158.171604;236.426446;128.258914;0.0;
6450;158.181068;236.443687;128.252039;0.0;
6451;158.193728;236.458859;128.235430;0.0;
6452;158.203336;236.473897;128.228627;0.0;
6453;158.210865;236.487467;128.211729;0.0;
6454;158.217076;236.502853;128.199674;0.0;
6455;158.223097;236.517314;128.179879;0.0;
6456;158.222592;236.530710;128.164481;0.0;
6457;158.221125;236.549150;128.141245;0.0;
6458;158.224572;236.559522;128.127712;0.0;
6459;158.223957;236.572715;128.106665;0.0;
6460;158.228443;236.582814;128.097547;0.0;
6461;158.226401;236.592884;128.074702;0.0;
6462;158.229627;236.605520;128.065327;0.0;
6463;158.232070;236.617783;128.047897;0.0;
6464;158.234632;236.628053;128.042523;0.0;
6465;158.232962;236.641273;128.026458;0.0;
6466;158.237319;236.650736;128.021089;0.0;
6467;158.235900;236.661109;128.004524;0.0;
6468;158.237348;236.672521;127.998127;0.0;
6469;158.236523;236.684679;127.982959;0.0;
6470;158.238989;236.695098;127.977697;0.0;
6471;158.242312;236.706326;127.966182;0.0;
6472;158.245331;236.715383;127.958303;0.0;
6473;158.245370;236.726966;127.941964;0.0;
6474;158.243229;236.738301;127.932616;0.0;
6475;158.240395;236.751539;127.914866;0.0;
6476;158.239445;236.762804;127.904545;0.0;
6477;158.232520;236.777521;127.882814;0.0;
6478;158.229409;236.791086;127.870844;0.0;
6479;158.228689;236.802166;127.849031;0.0;
6480;158.230596;236.811107;127.838372;0.0;
6481;158.230803;236.820106;127.818140;0.0;
6482;158.233528;236.826654;127.806121;0.0;
6483;158.238455;236.834550;127.790480;0.0;
6484;158.245271;236.843628;127.779713;0.0;
6485;158.251423;236.859070;127.760184;0.0;
6486;158.258793;236.869092;127.746800;0.0;
6487;158.264159;236.883584;127.721906;0.0;
6488;158.271911;236.894340;127.707760;0.0;
6489;158.276671;236.909350;127.683488;0.0;
6490;158.281637;236.918561;127.665688;0.0;
6491;158.284171;236.934493;127.638488;0.0;
6492;158.289753;236.946796;127.617206;0.0;
6493;158.293923;236.963302;127.585027;0.0;
6494;158.297248;236.983591;127.558682;0.0;
6495;158.301063;237.001776;127.527432;0.0;
6496;158.306923;237.019056;127.502758;0.0;
6497;158.307663;237.034641;127.469124;0.0;
6498;158.305390;237.046794;127.440436;0.0;
6499;158.303559;237.061122;127.402383;0.0;
6500;158.301053;237.074641;127.372159;0.0;
6501;158.301123;237.086130;127.331804;0.0;
6502;158.302408;237.095376;127.301774;0.0;
6503;158.299663;237.110223;127.265469;0.0;
6504;158.297742;237.124229;127.234799;0.0;
6505;158.292861;237.143313;127.198151;0.0;
6506;158.289359;237.158026;127.171482;0.0;
6507;158.283260;237.172920;127.134266;0.0;
6508;158.279617;237.184291;127.110255;0.0;
6509;158.278389;237.196654;127.076283;0.0;
6510;158.279653;237.210194;127.051803;0.0;
6511;158.281093;237.223350;127.019845;0.0;
6512;158.279785;237.237614;126.997487;0.0;
6513;158.280879;237.253020;126.965115;0.0;
6514;158.283274;237.269163;126.947982;0.0;
6515;158.283241;237.285914;126.919781;0.0;
6516;158.286628;237.300664;126.905320;0.0;
6517;158.289650;237.316453;126.878174;0.0;
6518;158.283875;237.332005;126.861109;0.0;
6519;158.280322;237.345125;126.830241;0.0;
6520;158.273546;237.358749;126.809793;0.0;
6521;158.269963;237.371137;126.787457;0.0;
