FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
5185;0.958449;325.290000;66.274200;282.296000;41.454400;236.210000;63.243400;222.944000;109.335400;239.104000;152.235400;282.146000;177.152800;328.214000;155.357200;341.500000;110.739000;
5186;0.929961;325.602000;66.556600;282.732000;41.651600;236.538000;63.372800;223.386000;109.591400;239.588000;152.384800;282.556000;177.436200;328.746000;155.699600;341.922000;110.965200;
5187;0.929961;325.602000;66.556600;282.732000;41.651600;236.538000;63.372800;223.386000;109.591400;239.588000;152.384800;282.556000;177.436200;328.746000;155.699600;341.922000;110.965200;
5188;0.982169;325.520000;66.013600;282.520000;41.061800;236.320000;62.898600;223.098000;109.132000;239.290000;152.046000;282.364000;177.122200;328.580000;155.259200;341.814000;110.540200;
5189;0.937692;325.100000;66.639400;282.310000;41.946200;236.310000;63.529400;223.064000;109.574200;239.274000;152.293400;282.166000;177.110200;328.172000;155.496600;341.416000;110.960600;
5190;0.952281;325.286000;65.807200;282.416000;41.077400;236.214000;62.657600;222.894000;108.845600;239.266000;151.673800;282.264000;176.554000;328.426000;154.956200;341.768000;110.286200;
5191;0.961037;325.582000;66.349800;282.630000;41.385600;236.504000;63.283800;223.370000;109.389600;239.460000;152.270400;282.506000;177.344400;328.568000;155.451600;341.746000;110.877800;
5192;0.959119;325.396000;66.020800;282.546000;41.252400;236.398000;62.807800;223.104000;108.966200;239.458000;151.754800;282.402000;176.634800;328.510000;155.069800;341.828000;110.403200;
5193;0.955348;325.530000;66.629200;282.660000;41.622800;236.472000;63.440200;223.422000;109.620600;239.536000;152.418000;282.520000;177.545800;328.648000;155.733600;341.744000;111.064200;
5194;0.999203;325.460000;66.192000;282.644000;41.251000;236.630000;63.154200;223.472000;109.203400;239.534000;151.964600;282.466000;177.072600;328.484000;155.126800;341.638000;110.568000;
5195;0.962168;325.472000;66.954400;282.702000;42.096200;236.718000;63.826200;223.564000;109.897400;239.660000;152.597000;282.512000;177.597800;328.574000;155.817600;341.690000;111.238600;
5196;0.923040;325.784000;66.397000;283.012000;41.529600;237.018000;63.340800;223.862000;109.294000;239.958000;152.030800;282.856000;177.041000;328.782000;155.231000;341.988000;110.750400;
5197;1.013996;325.844000;66.984000;283.096000;41.941200;237.024000;63.800600;224.048000;109.917600;240.060000;152.629400;282.940000;177.832200;329.024000;155.942400;342.014000;111.346800;
5198;0.974432;325.780000;66.485800;282.990000;41.572000;236.948000;63.372000;223.808000;109.377000;239.952000;152.094000;282.864000;177.125600;328.810000;155.353200;342.034000;110.811400;
5199;1.024802;325.866000;66.958200;282.994000;42.089000;237.042000;63.965400;223.864000;109.934000;239.914000;152.729400;282.854000;177.697000;328.786000;155.821600;342.002000;111.307800;
5200;1.015030;325.806000;66.211800;282.914000;41.341200;236.672000;63.093600;223.428000;109.241400;239.730000;152.068600;282.790000;177.069000;328.858000;155.352400;342.218000;110.663000;
5201;0.967608;325.804000;66.659200;282.870000;41.878000;236.764000;63.616000;223.512000;109.679800;239.714000;152.542600;282.752000;177.431200;328.766000;155.728600;342.092000;111.129600;
5202;0.935461;325.864000;66.206800;282.938000;41.464600;236.860000;63.151600;223.544000;109.199600;239.828000;152.007000;282.820000;176.834200;328.802000;155.197600;342.222000;110.545200;
5203;0.974005;326.062000;66.491400;283.028000;41.632400;236.966000;63.533200;223.670000;109.612400;239.798000;152.538200;282.890000;177.501400;328.928000;155.604600;342.258000;110.950200;
5204;1.017980;325.776000;65.767400;282.742000;40.976000;236.618000;62.871000;223.212000;108.910400;239.462000;151.877200;282.622000;176.789000;328.602000;154.950000;342.124000;110.228800;
5205;1.003976;324.964000;65.561000;281.742000;40.970200;235.370000;62.513400;221.782000;108.844000;238.324000;151.955000;281.626000;176.637200;327.904000;155.135400;341.576000;110.197800;
5206;1.003976;324.964000;65.561000;281.742000;40.970200;235.370000;62.513400;221.782000;108.844000;238.324000;151.955000;281.626000;176.637200;327.904000;155.135400;341.576000;110.197800;
5207;1.003976;324.964000;65.561000;281.742000;40.970200;235.370000;62.513400;221.782000;108.844000;238.324000;151.955000;281.626000;176.637200;327.904000;155.135400;341.576000;110.197800;
5208;1.060899;324.858000;64.907200;281.570000;40.653400;235.322000;62.009600;221.366000;108.257200;238.100000;151.443800;281.426000;175.774000;327.636000;154.418000;341.616000;109.576000;
5209;1.062304;324.960000;65.476200;281.712000;40.900000;235.346000;62.424600;221.706000;108.758600;238.296000;151.900200;281.610000;176.551400;327.882000;155.062600;341.604000;110.110200;
5210;1.038583;324.904000;64.913800;281.602000;40.408800;235.192000;61.889000;221.372000;108.282600;238.092000;151.497200;281.478000;176.103200;327.820000;154.644600;341.696000;109.667600;
5211;1.028788;325.094000;65.670000;281.932000;40.784000;235.586000;62.578400;222.216000;108.934800;238.574000;151.993200;281.796000;176.983000;328.104000;155.187000;341.518000;110.242000;
5212;1.019118;325.360000;65.333000;282.194000;40.746400;235.922000;62.401600;222.336000;108.574000;238.830000;151.662000;282.102000;176.343800;328.208000;154.753000;341.912000;109.936200;
5213;1.025951;325.522000;65.912200;282.322000;41.186600;236.060000;62.935000;222.564000;109.169600;238.938000;152.283600;282.224000;177.087600;328.376000;155.376800;341.942000;110.503600;
5214;1.022924;325.484000;65.320800;282.254000;40.558200;235.980000;62.374400;222.444000;108.623800;238.816000;151.753600;282.136000;176.600200;328.310000;154.801400;341.902000;109.938200;
5215;1.004606;325.498000;65.943200;282.352000;41.276800;236.056000;62.873600;222.546000;109.172600;238.968000;152.216400;282.218000;176.988400;328.464000;155.408200;342.002000;110.502400;
5216;1.030672;325.610000;65.356400;282.458000;40.633600;236.144000;62.334600;222.600000;108.587800;239.096000;151.663800;282.336000;176.487200;328.540000;154.829400;342.162000;109.888800;
5217;0.979513;325.616000;65.735800;282.476000;41.048400;236.146000;62.682000;222.592000;108.973200;239.072000;152.057200;282.336000;176.853200;328.562000;155.218000;342.156000;110.354400;
5218;1.045972;325.902000;65.250000;282.712000;40.604200;236.436000;62.268200;222.832000;108.479400;239.342000;151.591400;282.602000;176.314000;328.764000;154.691600;342.450000;109.867800;
5219;0.950266;325.758000;65.873600;282.672000;41.067000;236.298000;62.755200;222.956000;109.079800;239.320000;152.106600;282.536000;177.023000;328.802000;155.351800;342.212000;110.486200;
5220;0.985194;325.628000;65.238400;282.496000;40.713400;236.142000;62.181600;222.500000;108.501200;239.130000;151.532600;282.342000;176.215600;328.650000;154.778600;342.362000;109.820200;
5221;1.063820;325.574000;65.597200;282.372000;40.719800;235.956000;62.491400;222.532000;108.902200;238.948000;152.020800;282.254000;177.003800;328.594000;155.246200;342.076000;110.220400;
5222;1.013108;325.396000;65.058400;282.212000;40.512400;235.832000;61.996200;222.136000;108.349400;238.822000;151.440000;282.078000;176.075200;328.370000;154.609400;342.126000;109.657400;
5223;0.996512;325.388000;65.557400;282.252000;40.901800;235.796000;62.421000;222.284000;108.834800;238.846000;151.902000;282.102000;176.673400;328.450000;155.179000;342.036000;110.198400;
5224;1.019428;325.506000;65.126400;282.336000;40.389400;236.012000;62.100200;222.450000;108.380200;238.954000;151.493000;282.192000;176.329200;328.432000;154.646400;342.062000;109.707000;
5225;1.012317;325.568000;65.742600;282.386000;41.002800;236.038000;62.656400;222.516000;108.997600;239.006000;152.079600;282.254000;176.906800;328.544000;155.276200;342.118000;110.316400;
5226;1.026305;325.628000;65.446000;282.470000;40.827200;236.222000;62.424600;222.598000;108.669600;239.110000;151.752600;282.336000;176.464000;328.548000;154.873800;342.202000;110.001000;
5227;1.009997;325.818000;66.072800;282.690000;41.278200;236.388000;63.038400;223.000000;109.318800;239.328000;152.353000;282.562000;177.268800;328.786000;155.545000;342.252000;110.666800;
5228;1.025150;325.222000;65.340600;282.032000;40.898800;235.650000;62.318400;221.888000;108.652400;238.614000;151.758200;281.904000;176.336000;328.186000;154.948000;342.022000;109.974400;
5229;0.843983;325.450000;65.778400;282.380000;41.077800;235.970000;62.568800;222.550000;109.001000;239.070000;151.971000;282.230000;176.793400;328.610000;155.296600;342.066000;110.351600;
5230;0.931064;325.490000;65.526800;282.516000;40.746200;236.250000;62.285600;222.860000;108.579000;239.350000;151.470600;282.366000;176.328400;328.604000;154.789400;342.012000;109.920600;
5231;0.933725;325.554000;65.968200;282.598000;41.174200;236.256000;62.702000;222.960000;109.079200;239.402000;151.955800;282.434000;176.848400;328.740000;155.300200;342.062000;110.390200;
5232;0.884939;325.658000;65.271600;282.648000;40.563600;236.314000;62.099200;222.858000;108.420200;239.380000;151.397800;282.484000;176.208800;328.744000;154.661800;342.238000;109.797200;
5233;0.944628;325.582000;65.876000;282.704000;40.976200;236.286000;62.527800;223.104000;108.960600;239.522000;151.778800;282.536000;176.816400;328.884000;155.242000;342.112000;110.279200;
5234;0.943921;325.524000;65.408800;282.540000;40.659800;236.172000;62.127800;222.744000;108.471800;239.362000;151.377400;282.408000;176.218400;328.676000;154.770000;342.174000;109.832600;
5235;0.953273;325.504000;65.935600;282.734000;41.052200;236.372000;62.550400;223.258000;108.883000;239.670000;151.601200;282.578000;176.619400;328.844000;155.119000;342.018000;110.264600;
5236;0.949651;325.540000;65.191000;282.510000;40.577400;236.164000;62.011200;222.628000;108.306000;239.278000;151.274000;282.376000;175.975200;328.600000;154.565600;342.212000;109.642200;
5237;0.928177;325.526000;65.706400;282.644000;40.846600;236.286000;62.400600;223.110000;108.764000;239.482000;151.609800;282.486000;176.596000;328.784000;155.001200;341.984000;110.157200;
5238;0.904013;325.432000;65.329400;282.490000;40.680200;236.128000;62.031600;222.626000;108.360600;239.332000;151.246000;282.354000;175.986600;328.626000;154.630800;342.172000;109.748400;
5239;0.876637;325.676000;65.695400;282.748000;41.040400;236.304000;62.331200;222.970000;108.791600;239.546000;151.626000;282.574000;176.450200;329.010000;155.137400;342.374000;110.183800;
5240;1.006178;325.324000;65.223400;282.354000;40.566600;235.840000;61.791600;222.398000;108.275000;239.188000;151.166200;282.216000;175.903000;328.638000;154.684800;342.146000;109.619400;
5241;0.940410;325.426000;65.734000;282.564000;41.165600;236.128000;62.299000;222.740000;108.723600;239.476000;151.507000;282.426000;176.184800;328.786000;155.059000;342.230000;110.050400;
5242;0.914684;325.152000;65.008200;282.402000;40.764800;236.030000;61.535600;222.434000;107.918000;239.398000;150.622000;282.240000;174.990600;328.582000;154.197800;342.200000;109.340600;
5243;1.816339;321.500000;65.009600;279.754000;41.364400;235.152000;61.944200;222.178000;106.308800;238.412000;147.864200;279.784000;171.465800;324.302000;151.307800;337.724000;107.857200;
5244;1.816339;321.500000;65.009600;279.754000;41.364400;235.152000;61.944200;222.178000;106.308800;238.412000;147.864200;279.784000;171.465800;324.302000;151.307800;337.724000;107.857200;
5245;1.816339;321.500000;65.009600;279.754000;41.364400;235.152000;61.944200;222.178000;106.308800;238.412000;147.864200;279.784000;171.465800;324.302000;151.307800;337.724000;107.857200;
5246;2.020927;317.824000;67.154600;277.694000;45.280800;233.850000;62.499600;221.072000;106.576800;238.628000;146.086600;277.714000;167.798000;322.156000;150.983000;335.154000;107.971600;
5247;5.234877;309.926000;81.270600;275.428000;59.761000;234.808000;74.754600;225.474000;115.433600;241.176000;149.531800;274.972000;170.985600;316.242000;156.240200;326.086000;117.272800;
5248;7.669307;306.170000;87.489600;273.140000;67.324400;234.274000;81.362400;224.502000;120.739000;240.190000;153.071200;272.622000;173.526600;312.648000;159.601000;322.884000;122.621400;
5249;4.713081;309.432000;83.877200;276.234000;63.866400;236.980000;77.282000;228.070000;116.958800;243.452000;149.450200;275.874000;169.607400;316.118000;156.278200;325.284000;118.366600;
5250;2.212974;312.476000;73.476600;275.554000;52.488800;234.370000;68.434800;223.006000;109.721000;239.534000;145.966400;275.728000;166.776000;317.264000;151.142000;328.908000;111.134400;
5251;1.575533;317.816000;69.288400;278.398000;48.235600;236.740000;65.759600;223.976000;107.703000;240.466000;146.520400;278.650000;167.299200;321.018000;150.127200;333.942000;109.481000;
5252;1.633138;320.524000;65.657800;279.758000;43.335800;236.618000;62.370600;224.022000;105.808600;240.378000;146.148000;280.022000;168.259400;323.652000;149.567600;336.534000;107.365200;
5253;1.535821;320.708000;65.451800;279.920000;42.676800;236.606000;62.581200;223.956000;105.787400;239.924000;146.378200;280.088000;169.165000;323.570000;149.667600;336.610000;107.491400;
5254;1.539986;320.898000;64.576400;279.878000;41.661800;236.246000;61.930000;223.218000;105.297000;239.216000;146.241000;279.948000;169.195400;323.534000;149.257400;336.864000;106.861600;
5255;1.447784;321.078000;64.621800;279.952000;40.872200;235.112000;61.033800;222.508000;105.560400;238.994000;146.695800;279.924000;170.478200;324.604000;150.640200;337.584000;107.230200;
5256;1.336164;321.124000;64.190400;280.024000;40.437200;234.616000;60.070600;221.900000;105.214800;238.946000;146.387200;279.996000;170.234400;325.214000;150.846600;338.232000;106.939200;
5257;1.247660;321.182000;65.469400;280.354000;41.812800;234.760000;60.885800;222.082000;106.264400;239.468000;147.132400;280.286000;170.882000;325.694000;152.039800;338.680000;107.927400;
5258;0.990642;321.308000;64.861200;280.460000;41.821000;234.946000;60.535600;221.704000;105.903000;239.264000;146.909000;280.276000;170.150400;325.718000;151.514800;339.072000;107.635600;
5259;0.951457;321.578000;65.440800;280.698000;41.890400;234.850000;60.756000;222.036000;106.477000;239.438000;147.412000;280.490000;171.149000;326.280000;152.348400;339.172000;108.180600;
5260;0.917100;322.392000;64.499200;281.136000;40.992400;235.248000;60.117200;222.090000;105.924800;239.528000;147.190400;280.930000;170.902800;326.816000;151.824400;340.032000;107.515000;
5261;0.784147;323.454000;64.790000;281.688000;40.815000;235.526000;60.551200;222.362000;106.731400;239.578000;148.557000;281.462000;172.663000;327.670000;152.883800;340.820000;108.345400;
5262;0.784147;323.454000;64.790000;281.688000;40.815000;235.526000;60.551200;222.362000;106.731400;239.578000;148.557000;281.462000;172.663000;327.670000;152.883800;340.820000;108.345400;
5263;0.784147;323.454000;64.790000;281.688000;40.815000;235.526000;60.551200;222.362000;106.731400;239.578000;148.557000;281.462000;172.663000;327.670000;152.883800;340.820000;108.345400;
5264;0.841198;323.696000;64.323000;281.856000;40.318000;235.672000;60.153800;222.532000;106.237400;239.660000;148.057000;281.644000;172.215800;327.856000;152.362000;341.010000;107.916000;
5265;0.799650;323.834000;64.717400;281.912000;40.663400;235.716000;60.576400;222.520000;106.724400;239.638000;148.640000;281.706000;172.839000;327.938000;152.902200;341.112000;108.352200;
5266;0.719669;324.118000;64.245400;282.086000;40.047400;235.898000;60.240400;222.684000;106.446800;239.704000;148.486000;281.852000;172.857800;328.144000;152.597200;341.308000;108.063800;
5267;0.778809;324.052000;64.957400;281.994000;40.764000;235.746000;60.915400;222.554000;107.104000;239.588000;149.152200;281.800000;173.493800;328.058000;153.298200;341.212000;108.750600;
5268;0.756869;324.080000;64.426800;281.998000;40.520800;235.950000;60.590400;222.482000;106.695600;239.592000;148.852600;281.744000;172.909600;327.932000;152.772800;341.326000;108.299400;
5269;0.763507;324.136000;65.167000;282.014000;41.004000;235.966000;61.280400;222.662000;107.429200;239.610000;149.583200;281.802000;173.890600;327.994000;153.538800;341.224000;109.026200;
5270;0.842950;324.458000;64.612600;282.220000;40.468800;235.978000;60.738000;222.612000;106.967200;239.670000;149.219200;282.002000;173.517000;328.316000;153.208400;341.646000;108.580000;
5271;0.811347;324.442000;65.242000;282.200000;41.047400;235.948000;61.356600;222.630000;107.611600;239.650000;149.872200;281.976000;174.218200;328.318000;153.863400;341.594000;109.227600;
5272;0.810555;324.432000;64.785200;282.192000;40.595000;235.946000;60.863600;222.604000;107.089000;239.666000;149.277600;281.976000;173.619000;328.326000;153.304800;341.612000;108.679200;
5273;0.868750;324.214000;65.257600;282.102000;40.980600;235.894000;61.303800;222.710000;107.576600;239.652000;149.755000;281.874000;174.202600;328.192000;153.807600;341.310000;109.128400;
5274;0.810944;324.498000;64.541200;282.226000;40.206800;235.886000;60.628600;222.592000;106.924800;239.578000;149.189800;281.974000;173.690400;328.410000;153.184400;341.628000;108.494200;
5275;0.822943;324.202000;65.197000;282.124000;40.921000;235.882000;61.200000;222.754000;107.502200;239.672000;149.621000;281.884000;174.076600;328.240000;153.709400;341.292000;109.089400;
5276;0.829104;324.562000;64.516600;282.250000;40.302400;236.052000;60.731400;222.690000;106.940200;239.608000;149.188400;282.006000;173.572600;328.366000;153.050600;341.626000;108.497800;
5277;0.858585;324.502000;65.057800;282.264000;40.726600;235.998000;61.188000;222.716000;107.494600;239.652000;149.735200;282.004000;174.248000;328.388000;153.702200;341.588000;109.040400;
5278;0.854512;324.430000;64.743400;282.290000;40.363000;235.994000;60.722000;222.788000;107.038400;239.812000;149.170200;282.066000;173.715800;328.444000;153.288400;341.596000;108.573600;
5279;0.830139;324.638000;65.192800;282.396000;40.916200;236.180000;61.395000;222.838000;107.693200;239.780000;149.988800;282.150000;174.464800;328.502000;153.885400;341.756000;109.268600;
5280;0.854782;324.432000;64.817800;282.238000;40.445400;235.896000;60.828800;222.672000;107.186200;239.742000;149.409600;282.046000;173.935400;328.410000;153.512000;341.630000;108.686200;
5281;0.896543;324.454000;65.371400;282.328000;41.003200;236.060000;61.425200;222.914000;107.708400;239.846000;149.846600;282.082000;174.405400;328.450000;153.918400;341.550000;109.243600;
5282;0.802057;324.362000;64.738600;282.118000;40.285000;235.800000;60.751000;222.598000;107.130000;239.562000;149.340800;281.882000;173.953400;328.314000;153.403200;341.444000;108.645600;
5283;0.837000;324.676000;65.298400;282.430000;40.950400;236.140000;61.414600;222.872000;107.800400;239.826000;150.059800;282.190000;174.600000;328.584000;154.058400;341.800000;109.288400;
5284;0.872507;324.738000;64.777800;282.376000;40.359400;236.046000;60.988800;222.752000;107.349600;239.674000;149.784200;282.160000;174.363200;328.532000;153.663200;341.790000;108.870800;
5285;0.905162;324.884000;65.401600;282.546000;41.100000;236.296000;61.647000;222.938000;107.956200;239.872000;150.336000;282.330000;174.816000;328.688000;154.190200;341.986000;109.529000;
5286;0.875612;324.842000;65.139800;282.442000;40.670800;236.128000;61.359000;222.884000;107.713400;239.750000;150.117800;282.220000;174.740600;328.622000;154.012000;341.860000;109.212800;
5287;0.875612;324.842000;65.139800;282.442000;40.670800;236.128000;61.359000;222.884000;107.713400;239.750000;150.117800;282.220000;174.740600;328.622000;154.012000;341.860000;109.212800;
5288;0.875612;324.842000;65.139800;282.442000;40.670800;236.128000;61.359000;222.884000;107.713400;239.750000;150.117800;282.220000;174.740600;328.622000;154.012000;341.860000;109.212800;
5289;0.875612;324.842000;65.139800;282.442000;40.670800;236.128000;61.359000;222.884000;107.713400;239.750000;150.117800;282.220000;174.740600;328.622000;154.012000;341.860000;109.212800;
5290;0.843345;324.590000;64.766200;282.250000;40.246600;235.922000;60.916400;222.690000;107.305000;239.566000;149.686800;282.000000;174.370200;328.440000;153.620600;341.616000;108.824400;
5291;0.894089;324.710000;65.411400;282.374000;40.924600;236.000000;61.609000;222.798000;107.950200;239.704000;150.338000;282.158000;174.999000;328.548000;154.291000;341.762000;109.521200;
5292;0.874807;324.624000;65.211000;282.252000;40.732400;236.000000;61.524400;222.756000;107.812200;239.542000;150.219800;282.032000;174.863400;328.342000;154.003200;341.550000;109.303000;
5293;0.873137;324.594000;65.929000;282.218000;41.502400;236.016000;62.242600;222.778000;108.516000;239.520000;150.938200;281.984000;175.515800;328.284000;154.681400;341.460000;110.017600;
5294;0.883233;324.694000;65.147000;282.172000;40.697600;235.904000;61.544400;222.496000;107.866400;239.350000;150.425800;281.966000;175.025600;328.296000;154.125800;341.672000;109.357400;
5295;0.909335;324.612000;65.843400;282.200000;41.284000;235.886000;62.078000;222.708000;108.433400;239.472000;150.879800;281.994000;175.611000;328.390000;154.759800;341.528000;110.010200;
5296;0.934276;324.638000;65.145400;282.108000;40.756600;235.814000;61.473800;222.430000;107.815000;239.282000;150.368000;281.900000;174.910600;328.318000;154.115000;341.634000;109.385000;
5297;0.831310;324.644000;65.860400;282.278000;41.386200;236.064000;62.199600;222.828000;108.436600;239.552000;150.851000;282.048000;175.506200;328.318000;154.641600;341.518000;110.037200;
5298;0.868510;324.738000;65.287200;282.222000;40.908600;235.982000;61.690400;222.562000;107.988200;239.398000;150.518600;282.010000;175.042000;328.312000;154.206800;341.684000;109.482800;
5299;0.848761;324.756000;65.730400;282.284000;41.350600;236.002000;62.135600;222.604000;108.438800;239.444000;150.995800;282.060000;175.556800;328.390000;154.701200;341.742000;109.965600;
5300;0.865976;324.600000;65.349600;282.096000;41.010400;235.858000;61.795600;222.476000;108.021800;239.254000;150.575200;281.912000;175.079800;328.170000;154.243800;341.524000;109.586000;
5301;0.928721;324.662000;65.665200;282.140000;41.216400;235.876000;62.090600;222.542000;108.369000;239.278000;150.913200;281.926000;175.529000;328.252000;154.604200;341.558000;109.915800;
5302;0.890924;324.654000;65.240800;282.170000;40.809600;235.900000;61.618200;222.568000;107.897400;239.350000;150.406800;281.956000;175.011800;328.290000;154.138200;341.580000;109.408600;
5303;0.870278;324.854000;65.731400;282.394000;41.289800;236.064000;62.073600;222.748000;108.372000;239.604000;150.881200;282.224000;175.503200;328.538000;154.685200;341.862000;109.959800;
5304;0.869965;324.720000;65.461400;282.240000;40.961800;235.958000;61.800600;222.682000;108.111800;239.422000;150.628800;282.026000;175.306200;328.394000;154.393800;341.618000;109.665800;
5305;0.926851;324.874000;65.644200;282.322000;41.258200;236.022000;62.090000;222.622000;108.373400;239.424000;150.968600;282.114000;175.532800;328.454000;154.667400;341.842000;109.937600;
5306;0.920135;324.700000;65.353200;282.216000;40.739600;235.938000;61.681800;222.780000;108.004000;239.418000;150.531200;282.002000;175.295800;328.378000;154.269200;341.474000;109.530800;
5307;0.866236;325.040000;65.673200;282.402000;41.046200;236.020000;62.071400;222.788000;108.500200;239.454000;151.120800;282.186000;175.914600;328.630000;154.853400;341.860000;110.021600;
5308;0.932968;324.706000;65.278200;282.178000;40.728000;235.818000;61.614600;222.528000;108.001200;239.304000;150.553200;281.956000;175.264800;328.364000;154.320600;341.614000;109.457800;
5309;0.860639;324.824000;65.627200;282.284000;41.124800;235.980000;61.994000;222.708000;108.365400;239.436000;150.922000;282.084000;175.570600;328.442000;154.634000;341.678000;109.849400;
5310;0.919933;324.780000;65.118600;282.188000;40.698800;235.918000;61.600400;222.512000;107.861000;239.300000;150.452400;282.008000;175.030000;328.286000;154.095200;341.692000;109.406200;
5311;0.930944;324.920000;65.346600;282.378000;40.841400;236.038000;61.715400;222.700000;108.097200;239.502000;150.679600;282.164000;175.355000;328.550000;154.414800;341.858000;109.637000;
5312;0.857610;324.598000;65.095000;282.114000;40.754400;235.798000;61.441200;222.422000;107.743200;239.314000;150.273600;281.916000;174.757400;328.242000;154.012400;341.610000;109.289400;
5313;0.882929;325.030000;65.421400;282.398000;40.979400;235.946000;61.763800;222.566000;108.232600;239.456000;150.888200;282.216000;175.503800;328.704000;154.685800;342.088000;109.811600;
5314;0.882914;324.768000;64.825600;282.158000;40.497200;235.736000;61.194400;222.242000;107.611200;239.238000;150.257000;281.950000;174.738600;328.414000;153.981000;341.882000;109.146200;
5315;0.835680;324.784000;65.252600;282.238000;40.871600;235.822000;61.588800;222.398000;108.016600;239.312000;150.624600;282.018000;175.188200;328.472000;154.407200;341.854000;109.603200;
5316;0.938699;324.694000;64.768200;282.084000;40.481600;235.782000;61.235600;222.262000;107.523200;239.170000;150.143400;281.906000;174.564400;328.206000;153.775600;341.714000;108.989000;
5317;0.907488;324.800000;65.130200;282.240000;40.879400;235.952000;61.542400;222.436000;107.886200;239.354000;150.453400;282.030000;174.860200;328.372000;154.127200;341.844000;109.357600;
5318;0.889791;324.928000;64.568800;282.288000;40.144000;235.782000;60.791600;222.304000;107.333200;239.344000;149.975000;282.080000;174.520400;328.628000;153.813000;342.058000;108.867800;
5319;0.896838;324.946000;65.155400;282.398000;40.850600;236.010000;61.508600;222.536000;107.909800;239.466000;150.516000;282.180000;175.001600;328.620000;154.253000;342.024000;109.503800;
5320;0.837595;324.936000;64.726200;282.336000;40.325000;235.858000;61.034400;222.386000;107.526000;239.382000;150.178600;282.128000;174.710800;328.606000;153.907400;342.032000;109.065000;
5321;0.889529;324.876000;64.929000;282.348000;40.654800;235.920000;61.203000;222.480000;107.607200;239.516000;150.180200;282.166000;174.594400;328.580000;154.007800;342.022000;109.199000;
5322;0.794762;324.974000;64.496200;282.422000;39.959200;235.948000;60.692600;222.622000;107.200200;239.560000;149.793400;282.204000;174.445400;328.722000;153.631600;342.004000;108.737200;
5323;0.856162;325.072000;64.911600;282.532000;40.572800;236.138000;61.195000;222.682000;107.622200;239.676000;150.185200;282.316000;174.659200;328.764000;153.967000;342.184000;109.131400;
5324;0.836869;325.038000;64.566400;282.616000;40.277200;236.246000;60.752200;222.850000;107.132600;239.880000;149.568800;282.412000;174.006400;328.818000;153.470800;342.184000;108.656800;
5325;0.817134;325.174000;64.720200;282.616000;40.278200;236.260000;61.005400;222.868000;107.395600;239.770000;149.944000;282.412000;174.498000;328.796000;153.725200;342.166000;108.921400;
5326;0.831916;325.116000;64.242600;282.618000;39.821200;236.136000;60.462400;222.782000;106.871200;239.790000;149.386000;282.430000;173.956400;328.866000;153.289600;342.240000;108.433600;
5327;0.821190;325.230000;64.711000;282.728000;40.203600;236.326000;60.974800;223.002000;107.374000;239.898000;149.897800;282.536000;174.544200;328.914000;153.715800;342.228000;108.921800;
5328;0.792137;325.198000;64.295400;282.614000;39.841600;236.210000;60.525800;222.756000;106.971200;239.740000;149.532400;282.382000;174.089800;328.898000;153.294800;342.252000;108.456200;
5329;0.849864;325.322000;64.730400;282.784000;40.112800;236.258000;60.907200;223.052000;107.400600;239.952000;149.978800;282.596000;174.734000;329.124000;153.896400;342.340000;108.989600;
5330;0.812637;325.488000;64.280600;282.716000;39.875200;236.152000;60.644600;222.624000;107.135600;239.648000;149.852800;282.520000;174.378400;329.044000;153.595400;342.600000;108.677000;
5331;0.954294;325.538000;64.874200;282.888000;40.232200;236.300000;61.153800;223.060000;107.674000;239.898000;150.348000;282.726000;175.157000;329.256000;154.222200;342.540000;109.274200;
5332;0.846771;325.580000;64.335200;282.842000;39.702400;236.346000;60.701000;222.994000;107.164000;239.838000;149.858200;282.660000;174.584200;329.120000;153.561600;342.494000;108.635600;
5333;0.805490;325.470000;64.822200;282.836000;40.288200;236.340000;61.195000;223.030000;107.607600;239.870000;150.249800;282.668000;174.940400;329.080000;154.033600;342.454000;109.176800;
5334;0.798100;325.614000;64.423400;282.834000;39.917200;236.382000;60.945400;222.918000;107.262000;239.774000;150.009400;282.678000;174.644800;329.046000;153.622600;342.566000;108.833200;
5335;0.786643;325.630000;64.844600;282.978000;40.328800;236.504000;61.246600;223.078000;107.658200;239.992000;150.359800;282.808000;175.044000;329.232000;154.099600;342.688000;109.297400;
5336;0.770726;325.694000;64.281600;282.862000;39.830000;236.418000;60.815200;222.882000;107.212800;239.762000;149.997400;282.690000;174.596000;329.118000;153.610200;342.684000;108.747400;
5337;0.820979;325.560000;64.693800;282.756000;40.146600;236.138000;61.081600;222.712000;107.635000;239.644000;150.461400;282.584000;175.142600;329.124000;154.200800;342.608000;109.207600;
5338;0.849061;325.360000;64.415600;282.572000;39.949600;236.170000;60.876200;222.658000;107.291200;239.556000;150.000200;282.386000;174.583400;328.828000;153.642200;342.344000;108.693800;
5339;0.841852;325.492000;64.896400;282.732000;40.267000;236.192000;61.291200;222.792000;107.780600;239.658000;150.534800;282.542000;175.311800;329.058000;154.261600;342.474000;109.338200;
5340;0.873273;325.334000;64.345200;282.458000;39.931000;236.078000;60.958000;222.494000;107.298000;239.324000;150.118800;282.266000;174.670400;328.664000;153.647800;342.274000;108.821800;
