FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
6423;1.138971;305.106000;103.327200;289.934000;95.234600;274.294000;102.847800;269.370000;118.479200;274.716000;133.706600;289.924000;141.718000;305.586000;134.118000;310.546000;119.179200;
6424;1.121483;305.030000;104.047800;289.906000;95.722800;274.184000;103.436600;269.392000;119.155000;274.736000;134.334600;289.898000;142.577200;305.646000;134.875600;310.470000;119.839400;
6425;1.220406;304.944000;103.567200;289.800000;95.462800;274.120000;103.014400;269.220000;118.690200;274.612000;133.888200;289.790000;141.911400;305.494000;134.371800;310.434000;119.389200;
6426;1.092248;305.184000;104.170200;290.042000;96.026200;274.470000;103.726000;269.602000;119.294200;274.858000;134.489200;290.034000;142.549600;305.632000;134.866600;310.532000;119.985800;
6427;1.170791;305.126000;103.481200;289.924000;95.295200;274.254000;102.989800;269.380000;118.658800;274.684000;133.912800;289.916000;142.016400;305.614000;134.335400;310.530000;119.380800;
6428;1.110116;305.318000;104.151200;290.222000;96.023200;274.638000;103.648400;269.782000;119.229200;275.088000;134.375600;290.214000;142.422400;305.824000;134.814600;310.718000;119.928000;
6429;1.272197;305.592000;103.494800;290.356000;95.298800;274.734000;103.088800;269.846000;118.706600;275.080000;133.996200;290.348000;142.109600;305.996000;134.335400;310.914000;119.392200;
6430;1.108791;305.374000;104.130400;290.216000;96.015600;274.616000;103.669600;269.706000;119.264800;275.020000;134.476000;290.208000;142.509000;305.836000;134.867000;310.780000;119.972600;
6431;1.206149;305.420000;103.401600;290.304000;95.233200;274.714000;102.905200;269.874000;118.493800;275.148000;133.663400;290.294000;141.749400;305.910000;134.091000;310.780000;119.172000;
6432;1.166039;305.388000;103.986000;290.222000;95.810000;274.674000;103.584400;269.822000;119.130800;275.018000;134.350000;290.214000;142.443200;305.788000;134.684400;310.672000;119.833400;
6433;1.127455;304.590000;103.422800;289.586000;95.260000;273.958000;102.788200;269.188000;118.411400;274.534000;133.471400;289.576000;141.555000;305.226000;134.038200;310.032000;119.093600;
6434;1.065252;304.558000;104.074800;289.582000;95.877200;274.020000;103.473000;269.318000;119.037000;274.564000;134.066000;289.572000;142.185600;305.162000;134.601800;309.900000;119.739600;
6435;1.092828;304.636000;103.634600;289.600000;95.561400;274.008000;103.062000;269.142000;118.651800;274.522000;133.742400;289.590000;141.736200;305.206000;134.249200;310.106000;119.315800;
6436;1.116936;304.684000;104.118800;289.638000;96.100200;274.138000;103.651000;269.252000;119.147600;274.548000;134.248600;289.628000;142.186600;305.154000;134.649400;310.074000;119.821000;
6437;1.042454;304.536000;103.660600;289.570000;95.606400;274.030000;103.075200;269.202000;118.610800;274.556000;133.632600;289.558000;141.605800;305.122000;134.150200;309.984000;119.298200;
6438;0.985750;304.600000;104.418200;289.642000;96.371000;274.148000;103.869800;269.322000;119.362400;274.640000;134.373600;289.632000;142.339800;305.152000;134.856200;310.012000;120.028200;
6439;1.075232;304.444000;103.957000;289.528000;95.921800;274.064000;103.396400;269.248000;118.856200;274.564000;133.825200;289.518000;141.780800;305.006000;134.319200;309.858000;119.555800;
6440;0.979566;304.354000;104.821600;289.430000;96.683400;273.978000;104.281000;269.212000;119.731000;274.460000;134.711800;289.420000;142.769600;304.900000;135.183600;309.698000;120.417000;
6441;1.008609;304.126000;104.603800;289.240000;96.613400;273.888000;104.127200;269.078000;119.477200;274.308000;134.417200;289.230000;142.328600;304.608000;134.828600;309.454000;120.186600;
6442;1.012819;303.992000;105.406800;289.070000;97.430200;273.718000;104.973000;268.874000;120.321600;274.100000;135.301400;289.060000;143.197600;304.436000;135.671400;309.316000;121.027800;
6443;0.969894;303.948000;105.084000;289.144000;97.064800;273.756000;104.495200;268.984000;119.880800;274.290000;134.741000;289.132000;142.682600;304.548000;135.264600;309.350000;120.568600;
6444;1.024147;303.830000;105.705200;288.854000;97.833800;273.490000;105.314000;268.554000;120.675600;273.830000;135.709400;288.844000;143.500600;304.232000;136.039600;309.200000;121.368400;
6445;1.035562;303.896000;105.090200;289.022000;97.128400;273.680000;104.614600;268.848000;119.955200;274.100000;134.884600;289.010000;142.768400;304.378000;135.295000;309.242000;120.636000;
6446;0.959312;303.888000;105.828600;288.966000;97.830000;273.600000;105.381600;268.766000;120.745800;273.996000;135.723000;288.956000;143.643000;304.348000;136.109000;309.212000;121.415800;
6447;1.048105;304.328000;105.232400;289.338000;97.354400;274.006000;104.878400;269.048000;120.208800;274.304000;135.252000;289.328000;143.049400;304.688000;135.540800;309.678000;120.903800;
6448;0.948246;304.502000;105.940200;289.452000;98.093400;274.074000;105.600600;269.042000;120.973600;274.360000;136.077400;289.444000;143.842600;304.850000;136.352800;309.906000;121.650400;
6449;0.977158;304.612000;105.574600;289.496000;97.577200;274.054000;105.234800;269.096000;120.674200;274.340000;135.843200;289.486000;143.757800;304.960000;136.116000;309.940000;121.356000;
6450;0.970266;304.750000;106.138400;289.712000;98.288200;274.440000;105.896600;269.428000;121.162800;274.630000;136.256200;289.704000;144.023200;305.002000;136.433800;310.038000;121.821600;
6451;0.950526;304.658000;105.573800;289.662000;97.753400;274.390000;105.290200;269.434000;120.557400;274.622000;135.608000;289.652000;143.345600;304.950000;135.826000;309.934000;121.225600;
6452;0.961263;304.590000;106.109200;289.574000;98.226000;274.272000;105.813400;269.296000;121.111600;274.520000;136.181000;289.566000;143.982400;304.898000;136.415200;309.898000;121.777400;
6453;1.031419;304.510000;105.530400;289.546000;97.630400;274.228000;105.163000;269.308000;120.478200;274.544000;135.493600;289.538000;143.311800;304.884000;135.797400;309.832000;121.148400;
6454;0.994991;304.490000;106.154000;289.520000;98.161000;274.246000;105.848600;269.364000;121.114600;274.504000;136.140800;289.512000;144.051800;304.812000;136.386200;309.718000;121.802000;
6455;1.006747;304.536000;105.572000;289.656000;97.660400;274.362000;105.146800;269.490000;120.438200;274.734000;135.371800;289.648000;143.202600;304.970000;135.733400;309.872000;121.111800;
6456;1.030274;304.444000;105.919800;289.498000;97.956400;274.210000;105.563200;269.358000;120.852400;274.512000;135.851800;289.490000;143.735000;304.810000;136.142600;309.688000;121.528200;
6457;0.989854;304.426000;105.419800;289.648000;97.551400;274.328000;104.862600;269.490000;120.183600;274.828000;135.013000;289.638000;142.801200;304.986000;135.504200;309.856000;120.860400;
6458;1.005265;304.254000;105.672800;289.416000;97.729800;274.162000;105.244200;269.352000;120.496800;274.538000;135.388600;289.408000;143.252200;304.690000;135.752400;309.532000;121.175800;
6459;1.012596;304.404000;104.928400;289.588000;96.977800;274.328000;104.466600;269.554000;119.728200;274.730000;134.595800;289.578000;142.466800;304.868000;134.991000;309.672000;120.400200;
6460;0.962399;304.298000;105.188000;289.506000;97.234200;274.216000;104.677800;269.422000;119.965400;274.670000;134.809000;289.496000;142.684200;304.816000;135.255200;309.638000;120.657200;
6461;0.983189;304.048000;104.624200;289.362000;96.813600;274.190000;104.125000;269.380000;119.294000;274.630000;134.035000;289.350000;141.765400;304.546000;134.467400;309.392000;119.973200;
6462;0.916963;304.080000;105.064200;289.366000;97.262800;274.186000;104.587400;269.342000;119.764800;274.608000;134.530200;289.356000;142.253600;304.564000;134.944400;309.438000;120.427000;
6463;0.940851;304.072000;104.377000;289.348000;96.405600;274.056000;103.793200;269.314000;119.081800;274.576000;133.857600;289.336000;141.751000;304.656000;134.373600;309.434000;119.803200;
6464;0.986745;304.040000;104.876200;289.328000;96.979600;274.104000;104.357000;269.342000;119.578000;274.566000;134.345200;289.316000;142.165400;304.564000;134.801200;309.360000;120.270400;
6465;1.014330;304.046000;104.206000;289.370000;96.345600;274.232000;103.725200;269.506000;118.861000;274.650000;133.591000;289.358000;141.371800;304.522000;134.003200;309.284000;119.552200;
6466;0.914708;304.348000;104.869000;289.576000;96.995400;274.398000;104.449800;269.622000;119.628200;274.760000;134.454000;289.564000;142.248600;304.770000;134.806800;309.580000;120.331000;
6467;0.998372;304.320000;104.412800;289.612000;96.488000;274.316000;103.808400;269.572000;119.104000;274.860000;133.863600;289.602000;141.709600;304.924000;134.401600;309.704000;119.794600;
6468;0.989088;304.460000;105.034600;289.688000;97.101000;274.482000;104.586200;269.698000;119.792800;274.874000;134.615400;289.678000;142.468400;304.914000;134.999800;309.726000;120.458600;
6469;0.977682;304.498000;104.357400;289.746000;96.520800;274.556000;103.900200;269.718000;119.091800;274.948000;133.895600;289.736000;141.652600;304.956000;134.284000;309.826000;119.771000;
6470;0.967920;304.704000;104.931200;289.938000;97.094200;274.760000;104.496400;269.918000;119.676800;275.136000;134.493600;289.930000;142.247600;305.138000;134.860400;310.006000;120.335000;
6471;1.136073;304.814000;104.556200;290.102000;96.652600;274.938000;104.075400;270.184000;119.241400;275.354000;134.004400;290.094000;141.825000;305.290000;134.414600;310.076000;119.922000;
6472;1.051638;305.298000;105.736400;290.524000;98.074200;275.548000;105.516400;270.556000;120.490800;275.712000;135.316000;290.514000;142.894000;305.522000;135.469400;310.532000;121.142200;
6473;1.041008;305.328000;105.176200;290.520000;97.396400;275.448000;104.892400;270.548000;119.962400;275.674000;134.821000;290.512000;142.517800;305.614000;135.037400;310.538000;120.607600;
6474;1.000208;305.334000;105.673600;290.550000;97.948800;275.522000;105.407000;270.554000;120.432800;275.730000;135.266600;290.542000;142.907000;305.604000;135.463000;310.592000;121.104400;
6475;1.086732;305.420000;105.182600;290.624000;97.437400;275.592000;104.920200;270.690000;119.952800;275.794000;134.798200;290.616000;142.458800;305.678000;134.990800;310.604000;120.611800;
6476;1.100030;305.470000;105.525400;290.676000;97.841000;275.654000;105.278600;270.670000;120.297000;275.846000;135.141800;290.668000;142.741800;305.718000;135.323800;310.730000;120.956600;
6477;1.132204;305.356000;105.044400;290.586000;97.261800;275.582000;104.786600;270.718000;119.791200;275.780000;134.614000;290.578000;142.312600;305.612000;134.802600;310.506000;120.475800;
6478;1.095031;305.336000;105.607400;290.690000;97.948000;275.810000;105.356200;270.914000;120.234000;276.006000;134.930800;290.682000;142.507800;305.590000;135.115400;310.512000;120.902600;
6479;1.122847;305.454000;104.999200;290.808000;97.240800;275.870000;104.683800;271.022000;119.620200;276.126000;134.317800;290.800000;141.991200;305.768000;134.563600;310.640000;120.287600;
6480;1.128366;305.436000;105.468200;290.816000;97.700600;275.922000;105.175600;271.092000;120.068800;276.158000;134.738200;290.808000;142.422800;305.732000;134.964800;310.586000;120.744800;
6481;1.189271;305.464000;104.980600;290.922000;97.304400;276.038000;104.617400;271.204000;119.500800;276.344000;134.092000;290.914000;141.684800;305.826000;134.391400;310.688000;120.160000;
6482;1.086720;305.508000;105.479200;290.984000;97.759800;276.190000;105.188400;271.380000;119.982400;276.426000;134.558000;290.976000;142.192000;305.800000;134.782200;310.636000;120.649400;
6483;1.202208;305.496000;104.933000;291.032000;97.236000;276.302000;104.641400;271.546000;119.372600;276.534000;133.886600;291.026000;141.498600;305.786000;134.113000;310.566000;120.037000;
6484;1.229601;305.602000;105.175800;291.090000;97.424600;276.354000;104.922000;271.590000;119.661000;276.550000;134.222000;291.086000;141.888200;305.856000;134.411000;310.642000;120.322200;
6485;1.218948;305.336000;104.716800;290.950000;97.065800;276.262000;104.390600;271.516000;119.078000;276.530000;133.516800;290.942000;141.083000;305.658000;133.777200;310.432000;119.744200;
6486;1.143784;305.364000;105.042200;290.972000;97.380800;276.316000;104.756000;271.574000;119.410000;276.544000;133.855400;290.964000;141.432200;305.650000;134.076400;310.420000;120.079600;
6487;1.172160;305.232000;104.451000;290.870000;96.856600;276.270000;104.186600;271.506000;118.783600;276.474000;133.196400;290.864000;140.705800;305.492000;133.395000;310.284000;119.426600;
6488;1.157783;305.272000;105.053800;290.902000;97.398600;276.262000;104.761800;271.540000;119.400800;276.500000;133.820800;290.896000;141.390600;305.564000;134.050000;310.312000;120.038400;
6489;1.189629;305.222000;104.397400;290.940000;96.810000;276.376000;104.092000;271.654000;118.651000;276.620000;132.987600;290.932000;140.491400;305.520000;133.226000;310.272000;119.318000;
6490;1.171687;305.216000;104.829000;290.918000;97.269600;276.348000;104.533600;271.610000;119.103600;276.586000;133.451000;290.912000;140.925000;305.510000;133.681800;310.276000;119.741600;
6491;1.234059;305.030000;104.377600;290.782000;96.701000;276.284000;104.105200;271.670000;118.601600;276.498000;132.900800;290.774000;140.493000;305.300000;133.108800;309.942000;119.287600;
6492;1.207201;305.158000;104.803400;290.914000;97.282800;276.402000;104.512200;271.676000;119.023600;276.634000;133.318400;290.906000;140.754600;305.448000;133.545400;310.202000;119.684400;
6493;1.206079;305.078000;104.578600;290.872000;97.072200;276.462000;104.353000;271.778000;118.757800;276.630000;133.014200;290.864000;140.436200;305.302000;133.177600;310.016000;119.425400;
6494;1.154227;305.106000;105.190600;290.960000;97.584800;276.444000;104.799000;271.824000;119.314800;276.778000;133.510600;290.954000;141.032400;305.500000;133.840000;310.146000;119.967000;
6495;1.177527;305.238000;104.839400;291.108000;97.421400;276.748000;104.581200;272.032000;118.939600;276.946000;133.119600;291.102000;140.452200;305.492000;133.312800;310.234000;119.595200;
6496;1.195095;305.432000;105.531400;291.292000;98.095200;276.890000;105.244600;272.134000;119.647600;277.118000;133.837200;291.286000;141.187000;305.720000;134.059600;310.496000;120.282000;
6497;1.161261;305.374000;105.183400;291.364000;97.804400;277.134000;104.942000;272.418000;119.169000;277.318000;133.230600;291.356000;140.525200;305.614000;133.409000;310.352000;119.794800;
6498;1.089041;305.712000;105.860400;291.802000;98.556200;277.658000;105.603400;272.988000;119.745400;277.860000;133.702600;291.798000;140.924600;305.972000;133.898400;310.660000;120.391000;
6499;1.089041;305.712000;105.860400;291.802000;98.556200;277.658000;105.603400;272.988000;119.745400;277.860000;133.702600;291.798000;140.924600;305.972000;133.898400;310.660000;120.391000;
6500;1.089041;305.712000;105.860400;291.802000;98.556200;277.658000;105.603400;272.988000;119.745400;277.860000;133.702600;291.798000;140.924600;305.972000;133.898400;310.660000;120.391000;
6501;1.127046;305.792000;105.363000;291.986000;98.000000;277.946000;105.101800;273.372000;119.137400;278.148000;132.992200;291.982000;140.271600;306.050000;133.189400;310.644000;119.769600;
6502;1.137936;305.850000;105.886200;291.998000;98.450600;277.854000;105.573000;273.282000;119.711600;278.112000;133.613200;291.994000;140.966800;306.166000;133.865400;310.758000;120.366000;
6503;1.160176;305.804000;105.370400;292.064000;98.015400;278.088000;105.106800;273.538000;119.082200;278.290000;132.870200;292.060000;140.146600;306.066000;133.072000;310.634000;119.702200;
6504;1.073370;306.008000;105.924200;292.332000;98.777000;278.438000;105.680200;273.804000;119.569600;278.624000;133.292800;292.328000;140.359400;306.250000;133.474800;310.898000;120.193600;
6505;1.179409;305.472000;105.003000;291.828000;97.736000;277.892000;104.680000;273.294000;118.612600;278.150000;132.308400;291.820000;139.489200;305.788000;132.564400;310.406000;119.256200;
6506;1.220051;305.156000;104.831600;291.540000;97.396400;277.488000;104.370000;273.042000;118.416400;277.888000;132.084400;291.532000;139.434200;305.608000;132.479200;310.082000;119.082200;
6507;1.203854;305.354000;104.349200;291.806000;97.115200;277.922000;103.982200;273.410000;117.863200;278.222000;131.461400;291.796000;138.612800;305.708000;131.762200;310.244000;118.529000;
6508;1.125068;305.242000;104.909000;291.772000;97.658600;277.910000;104.492000;273.446000;118.348600;278.268000;131.868000;291.764000;139.037400;305.650000;132.222400;310.136000;118.977000;
6509;1.189300;305.122000;104.286400;291.680000;97.080000;277.956000;103.972600;273.502000;117.692400;278.208000;131.184200;291.672000;138.305800;305.424000;131.435800;309.902000;118.311600;
6510;1.142776;305.194000;104.745400;291.802000;97.628000;278.064000;104.374200;273.576000;118.105400;278.374000;131.547200;291.794000;138.581200;305.558000;131.855000;310.066000;118.715800;
6511;1.124763;304.996000;104.155800;291.668000;97.007000;277.952000;103.740200;273.544000;117.450600;278.302000;130.831000;291.658000;137.895600;305.398000;131.179600;309.832000;118.101000;
6512;1.227445;305.012000;104.526000;291.586000;97.250000;277.792000;104.133400;273.408000;117.926200;278.122000;131.403200;291.578000;138.598800;305.396000;131.732600;309.808000;118.585600;
6513;1.173684;304.988000;104.127800;291.624000;96.937600;277.892000;103.735600;273.506000;117.460600;278.222000;130.878400;291.614000;137.986400;305.370000;131.206000;309.784000;118.112000;
6514;1.228315;304.928000;104.772200;291.630000;97.657600;277.992000;104.411800;273.572000;118.042600;278.292000;131.394800;291.620000;138.426200;305.280000;131.691600;309.730000;118.695200;
6515;1.152509;304.966000;104.296200;291.734000;97.172600;278.156000;103.920200;273.808000;117.496200;278.468000;130.776800;291.726000;137.818200;305.332000;131.091200;309.704000;118.144600;
6516;1.173649;305.034000;104.743200;291.806000;97.641400;278.200000;104.340600;273.800000;117.941200;278.542000;131.219000;291.798000;138.238600;305.428000;131.561200;309.854000;118.567200;
6517;1.134091;304.978000;104.423200;291.776000;97.272000;278.134000;103.956000;273.794000;117.593600;278.538000;130.846200;291.768000;137.913800;305.434000;131.249000;309.800000;118.245200;
6518;1.123384;305.044000;104.859800;291.876000;97.765000;278.292000;104.425800;273.932000;118.001600;278.670000;131.222400;291.868000;138.236600;305.470000;131.598600;309.860000;118.642600;
6519;1.130674;305.054000;104.400200;291.898000;97.337000;278.324000;103.953400;273.942000;117.522200;278.706000;130.729200;291.888000;137.709200;305.488000;131.111000;309.894000;118.154000;
6520;1.107888;305.068000;105.013400;291.962000;97.959200;278.452000;104.584000;274.080000;118.089800;278.820000;131.243200;291.952000;138.217000;305.486000;131.613200;309.880000;118.707000;
6521;1.157995;305.060000;104.427800;291.896000;97.429400;278.378000;104.047200;273.964000;117.559800;278.694000;130.773200;291.888000;137.688600;305.430000;131.092200;309.868000;118.207200;
6522;1.121121;304.948000;104.930600;291.872000;97.918200;278.408000;104.514800;274.032000;117.974000;278.762000;131.097600;291.864000;138.026800;305.352000;131.452800;309.750000;118.583400;
6523;1.120160;304.934000;104.469400;291.892000;97.349800;278.324000;103.916800;274.040000;117.479000;278.812000;130.567200;291.882000;137.605600;305.478000;131.058600;309.784000;118.121800;
6524;1.167438;304.992000;104.761200;291.848000;97.683400;278.302000;104.340800;273.926000;117.879600;278.662000;131.077000;291.838000;138.073200;305.404000;131.437000;309.806000;118.517000;
6525;1.182090;304.886000;104.099200;291.836000;97.235800;278.418000;103.704600;273.992000;117.112600;278.748000;130.211800;291.826000;136.992800;305.266000;130.546000;309.716000;117.745600;
6526;1.130032;304.928000;104.576600;291.846000;97.506600;278.314000;104.105200;273.976000;117.628600;278.726000;130.760800;291.838000;137.750000;305.394000;131.174600;309.760000;118.276200;
6527;1.140555;304.944000;104.065400;291.806000;97.117200;278.330000;103.696200;273.918000;117.164000;278.634000;130.351200;291.796000;137.215400;305.298000;130.656400;309.734000;117.798000;
6528;1.162625;305.004000;104.481800;291.890000;97.403600;278.318000;104.002000;273.952000;117.565200;278.734000;130.729200;291.878000;137.727400;305.474000;131.149400;309.862000;118.197000;
6529;1.116340;305.036000;104.116600;291.900000;97.139400;278.438000;103.762200;274.034000;117.217400;278.728000;130.401600;291.892000;137.298800;305.380000;130.694600;309.806000;117.869200;
6530;1.107500;305.038000;104.558000;291.870000;97.503600;278.312000;104.146000;273.916000;117.694600;278.664000;130.911400;291.860000;137.885400;305.440000;131.267200;309.860000;118.312200;
6531;1.117434;304.930000;104.134000;291.780000;97.130600;278.314000;103.783200;273.936000;117.245800;278.600000;130.442400;291.772000;137.365000;305.266000;130.733000;309.668000;117.875800;
6532;1.078047;305.066000;104.530000;291.912000;97.421000;278.292000;104.037600;273.922000;117.650800;278.722000;130.852800;291.902000;137.882000;305.546000;131.284200;309.940000;118.292000;
6533;1.078047;305.066000;104.530000;291.912000;97.421000;278.292000;104.037600;273.922000;117.650800;278.722000;130.852800;291.902000;137.882000;305.546000;131.284200;309.940000;118.292000;
6534;1.078047;305.066000;104.530000;291.912000;97.421000;278.292000;104.037600;273.922000;117.650800;278.722000;130.852800;291.902000;137.882000;305.546000;131.284200;309.940000;118.292000;
6535;1.150962;305.190000;103.949600;291.932000;96.867000;278.322000;103.564400;273.896000;117.170400;278.638000;130.476600;291.922000;137.477200;305.560000;130.797600;310.006000;117.788600;
6536;1.090209;305.198000;104.531600;291.946000;97.335400;278.252000;104.060400;273.858000;117.746400;278.654000;131.049600;291.934000;138.163200;305.656000;131.453400;310.070000;118.386800;
6537;1.155261;305.228000;103.918000;291.960000;96.843000;278.284000;103.480600;273.824000;117.149000;278.652000;130.466200;291.948000;137.461000;305.654000;130.840200;310.132000;117.789600;
6538;1.125764;305.364000;104.351400;292.070000;97.109200;278.376000;103.922800;274.014000;117.611800;278.742000;130.953400;292.062000;138.114800;305.784000;131.324200;310.164000;118.236800;
6539;1.135181;305.296000;103.860600;291.938000;96.826800;278.350000;103.598600;273.866000;117.179200;278.544000;130.588400;291.928000;137.539600;305.546000;130.785400;310.048000;117.825000;
6540;1.087433;305.240000;104.261800;291.982000;97.097400;278.338000;103.849000;273.946000;117.487600;278.686000;130.792600;291.972000;137.877000;305.644000;131.145600;310.050000;118.114800;
6541;1.261760;305.192000;103.781400;291.918000;96.609400;278.200000;103.306400;273.820000;117.019000;278.608000;130.344400;291.908000;137.434600;305.652000;130.755400;310.054000;117.702800;
6542;1.197613;305.236000;104.237600;291.974000;97.074600;278.254000;103.755600;273.860000;117.470400;278.670000;130.781400;291.964000;137.864400;305.710000;131.204200;310.124000;118.118400;
6543;1.227610;305.136000;103.623800;291.856000;96.618000;278.226000;103.245800;273.738000;116.868000;278.538000;130.198600;291.844000;137.121800;305.500000;130.515000;310.012000;117.521200;
6544;1.098370;305.196000;104.273200;291.910000;97.170600;278.262000;103.886600;273.820000;117.528000;278.584000;130.863200;291.898000;137.887000;305.572000;131.190000;310.032000;118.156600;
6545;1.098370;305.196000;104.273200;291.910000;97.170600;278.262000;103.886600;273.820000;117.528000;278.584000;130.863200;291.898000;137.887000;305.572000;131.190000;310.032000;118.156600;
6546;1.098370;305.196000;104.273200;291.910000;97.170600;278.262000;103.886600;273.820000;117.528000;278.584000;130.863200;291.898000;137.887000;305.572000;131.190000;310.032000;118.156600;
6547;1.337883;304.736000;103.119400;291.350000;95.981200;277.610000;102.738600;273.174000;116.470400;277.920000;129.910200;291.336000;136.964000;305.102000;130.226200;309.558000;117.104400;
6548;1.123459;304.328000;103.205600;291.012000;96.063200;277.172000;102.658600;272.766000;116.491800;277.650000;129.858800;290.998000;136.921000;304.864000;130.343200;309.294000;117.136200;
6549;1.193281;304.482000;102.663600;291.198000;95.478400;277.372000;102.094800;273.040000;115.913400;277.872000;129.247800;291.182000;136.352200;305.034000;129.752800;309.390000;116.556600;
6550;1.164441;304.372000;103.436800;291.114000;96.325600;277.340000;102.898000;272.938000;116.662200;277.812000;129.971400;291.100000;137.003000;304.898000;130.448000;309.322000;117.304200;
6551;1.240799;304.526000;102.696400;291.124000;95.503000;277.316000;102.266800;272.908000;116.062000;277.672000;129.522800;291.106000;136.632800;304.938000;129.884800;309.370000;116.729600;
6552;1.119463;304.388000;103.433800;291.126000;96.296400;277.312000;102.861000;272.912000;116.665600;277.818000;129.980400;291.112000;137.038000;304.948000;130.489000;309.372000;117.312800;
6553;1.263850;304.622000;102.615800;291.170000;95.546600;277.306000;102.183200;272.770000;116.033600;277.670000;129.540800;291.154000;136.528400;305.038000;129.909200;309.600000;116.697000;
6554;1.102080;304.388000;103.389600;291.106000;96.216000;277.286000;102.834600;272.898000;116.643200;277.774000;129.979600;291.092000;137.072400;304.936000;130.471600;309.342000;117.285800;
6555;1.179815;304.596000;102.847200;291.168000;95.724200;277.316000;102.396600;272.830000;116.239600;277.696000;129.720200;291.152000;136.761000;305.032000;130.105200;309.536000;116.883800;
6556;1.208773;304.572000;103.592200;291.166000;96.449200;277.334000;103.149200;272.848000;116.970000;277.710000;130.431600;291.152000;137.493800;305.004000;130.812000;309.518000;117.620800;
6557;1.288506;304.700000;102.917400;291.206000;95.781000;277.314000;102.492200;272.836000;116.377600;277.670000;129.924200;291.194000;136.978400;305.110000;130.283800;309.614000;117.081800;
6558;1.174619;304.622000;103.684000;291.226000;96.522600;277.344000;103.179200;272.898000;117.053000;277.784000;130.499400;291.212000;137.581600;305.116000;130.943000;309.586000;117.694600;
6559;1.195615;304.796000;103.056000;291.350000;95.931400;277.468000;102.594400;272.958000;116.466800;277.860000;129.965800;291.336000;137.007800;305.242000;130.361400;309.770000;117.105600;
6560;1.217563;304.866000;103.529600;291.424000;96.274800;277.524000;103.046600;273.074000;116.939000;277.936000;130.434400;291.410000;137.607000;305.334000;130.851200;309.806000;117.588200;
6561;1.189547;304.968000;102.836800;291.444000;95.683400;277.540000;102.426000;273.040000;116.322600;277.878000;129.898600;291.432000;136.969200;305.362000;130.243000;309.886000;116.993400;
6562;1.218741;305.024000;103.456200;291.568000;96.292000;277.650000;102.972400;273.126000;116.880600;278.066000;130.388000;291.554000;137.469800;305.496000;130.808800;310.040000;117.513600;
6563;1.185314;305.010000;102.934000;291.540000;95.724400;277.632000;102.464400;273.148000;116.362400;278.026000;129.886600;291.526000;137.010800;305.462000;130.285400;309.962000;116.996600;
6564;1.177342;305.064000;103.372200;291.532000;96.008000;277.528000;102.879600;273.100000;116.871800;277.954000;130.457200;291.520000;137.739000;305.546000;130.885200;309.994000;117.522400;
6565;1.169365;305.122000;102.820800;291.544000;95.612800;277.602000;102.423800;273.076000;116.354800;277.928000;129.984800;291.530000;137.107800;305.498000;130.313400;310.048000;117.024800;
6566;1.208599;305.100000;103.291800;291.462000;95.892200;277.326000;102.767600;272.888000;116.898600;277.782000;130.586800;291.450000;137.904600;305.614000;131.045800;310.076000;117.578400;
6567;1.276564;305.358000;102.888200;291.634000;95.516800;277.498000;102.448400;272.944000;116.574200;277.866000;130.350400;291.620000;137.637000;305.782000;130.723000;310.356000;117.235400;
6568;1.195418;305.326000;103.265800;291.610000;95.760200;277.420000;102.760800;272.998000;116.948400;277.854000;130.712600;291.598000;138.138200;305.818000;131.151600;310.262000;117.607000;
6569;1.280615;305.238000;102.777600;291.528000;95.397000;277.406000;102.336200;272.902000;116.449800;277.780000;130.212000;291.516000;137.508400;305.664000;130.586200;310.192000;117.119600;
6570;1.145519;305.396000;103.076600;291.532000;95.466200;277.210000;102.587200;272.762000;116.903800;277.628000;130.820000;291.520000;138.349200;305.872000;131.239600;310.344000;117.561600;
6571;1.145519;305.396000;103.076600;291.532000;95.466200;277.210000;102.587200;272.762000;116.903800;277.628000;130.820000;291.520000;138.349200;305.872000;131.239600;310.344000;117.561600;
6572;1.145519;305.396000;103.076600;291.532000;95.466200;277.210000;102.587200;272.762000;116.903800;277.628000;130.820000;291.520000;138.349200;305.872000;131.239600;310.344000;117.561600;
6573;1.191834;305.310000;102.206000;291.390000;94.770600;277.052000;101.754400;272.434000;116.084800;277.430000;130.058000;291.378000;137.406200;305.744000;130.438800;310.384000;116.726200;
6574;1.219040;305.482000;102.857600;291.520000;95.260800;277.090000;102.360800;272.572000;116.787000;277.516000;130.799200;291.508000;138.315000;305.966000;131.227400;310.508000;117.436800;
6575;1.138691;305.438000;102.346000;291.512000;94.687600;277.046000;101.770800;272.562000;116.232400;277.550000;130.208800;291.500000;137.784000;305.994000;130.713800;310.502000;116.896800;
6576;1.197024;305.618000;102.682400;291.562000;94.927400;276.964000;102.109000;272.456000;116.702400;277.468000;130.809200;291.550000;138.481400;306.176000;131.312400;310.706000;117.345200;
6577;1.156254;305.462000;102.102200;291.404000;94.490800;276.868000;101.588800;272.278000;116.119400;277.308000;130.228400;291.394000;137.755800;305.956000;130.669000;310.570000;116.756400;
6578;1.106723;305.586000;102.587000;291.314000;94.974600;276.678000;102.192200;271.990000;116.823600;277.006000;131.145800;291.304000;138.673400;305.966000;131.473000;310.678000;117.468600;
