FRAME;X;Y;Z;
5480;0.315824;-0.088581;0.944674;
5481;0.315609;-0.086332;0.944954;
5482;0.314985;-0.089711;0.944847;
5483;0.316190;-0.086813;0.944715;
5484;0.315685;-0.090167;0.944570;
5485;0.315867;-0.086332;0.944868;
5486;0.315072;-0.090026;0.944788;
5487;0.315757;-0.087105;0.944834;
5488;0.315037;-0.090544;0.944750;
5489;0.315538;-0.086818;0.944933;
5490;0.315553;-0.090777;0.944556;
5491;0.315891;-0.087369;0.944764;
5492;0.315327;-0.090512;0.944657;
5493;0.315639;-0.087748;0.944813;
5494;0.316323;-0.090595;0.944316;
5495;0.315762;-0.087217;0.944821;
5496;0.316633;-0.090059;0.944263;
5497;0.316196;-0.087787;0.944623;
5498;0.316991;-0.090948;0.944058;
5499;0.317396;-0.088615;0.944144;
5500;0.310754;-0.092412;0.945987;
5501;0.309859;-0.090721;0.946445;
5502;0.310645;-0.093305;0.945936;
5503;0.310938;-0.090751;0.946088;
5504;0.310959;-0.093270;0.945836;
5505;0.310746;-0.090221;0.946201;
5506;0.309751;-0.092801;0.946278;
5507;0.309961;-0.090682;0.946415;
5508;0.310667;-0.092586;0.945999;
5509;0.309871;-0.090729;0.946440;
5510;0.309103;-0.092848;0.946485;
5511;0.310186;-0.089849;0.946420;
5512;0.309758;-0.092740;0.946282;
5513;0.308551;-0.089812;0.946958;
5514;0.308817;-0.092473;0.946615;
5515;0.308023;-0.089576;0.947152;
5516;0.308359;-0.092344;0.946778;
5517;0.307565;-0.089319;0.947325;
5518;0.306769;-0.093358;0.947194;
5519;0.307274;-0.088846;0.947465;
5520;0.306376;-0.092339;0.947421;
5521;0.307539;-0.088864;0.947377;
5522;0.306758;-0.091640;0.947366;
5523;0.306782;-0.088668;0.947641;
5524;0.306445;-0.091143;0.947515;
5525;0.307045;-0.088421;0.947578;
5526;0.306206;-0.092260;0.947484;
5527;0.307283;-0.089096;0.947438;
5528;0.306553;-0.092137;0.947384;
5529;0.306620;-0.089083;0.947654;
5530;0.305814;-0.093692;0.947470;
5531;0.316748;-0.095357;0.943704;
5532;0.334408;-0.105006;0.936560;
5533;0.329723;-0.109073;0.937756;
5534;0.292523;-0.115061;0.949311;
5535;-1;-1;-1;
5536;-1;-1;-1;
5537;-1;-1;-1;
5538;-1;-1;-1;
5539;-1;-1;-1;
5540;-1;-1;-1;
5541;-1;-1;-1;
5542;0.318413;-0.121061;0.940190;
5543;0.318314;-0.120826;0.940254;
5544;0.323146;-0.114561;0.939389;
5545;0.325016;-0.106094;0.939739;
5546;0.326731;-0.104917;0.939276;
5547;0.327918;-0.098603;0.939546;
5548;0.328663;-0.099387;0.939203;
5549;0.329196;-0.095877;0.939382;
5550;0.328137;-0.097816;0.939552;
5551;0.329281;-0.093017;0.939639;
5552;0.329054;-0.095156;0.939505;
5553;0.329037;-0.090366;0.939983;
5554;0.329025;-0.093683;0.939663;
5555;0.328772;-0.088673;0.940237;
5556;0.328841;-0.092474;0.939847;
5557;0.328564;-0.087841;0.940388;
5558;0.328356;-0.090624;0.940196;
5559;0.328516;-0.087117;0.940472;
5560;0.327798;-0.089525;0.940497;
5561;0.327936;-0.085734;0.940802;
5562;0.328127;-0.087920;0.940533;
5563;0.327450;-0.084914;0.941045;
5564;0.327913;-0.086807;0.940711;
5565;0.327074;-0.084470;0.941216;
5566;0.326759;-0.088626;0.940943;
5567;0.327028;-0.084892;0.941194;
5568;0.319904;-0.091982;0.942974;
5569;0.317718;-0.089771;0.943926;
5570;0.317316;-0.094661;0.943584;
5571;0.318412;-0.089872;0.943682;
5572;0.317350;-0.094839;0.943554;
5573;0.318225;-0.091132;0.943625;
5574;0.317751;-0.095070;0.943396;
5575;0.318332;-0.091665;0.943537;
5576;0.317762;-0.094228;0.943477;
5577;0.318578;-0.090905;0.943528;
5578;0.318551;-0.090905;0.943537;
5579;0.318540;-0.090950;0.943536;
5580;0.318141;-0.095603;0.943211;
5581;0.318379;-0.092416;0.943448;
5582;0.317987;-0.095917;0.943231;
5583;0.317909;-0.092694;0.943579;
5584;0.317175;-0.095567;0.943540;
5585;0.317882;-0.092772;0.943581;
5586;0.317502;-0.096209;0.943364;
5587;0.318380;-0.092084;0.943480;
5588;0.317780;-0.095715;0.943321;
5589;0.318343;-0.091835;0.943517;
5590;0.317885;-0.094789;0.943379;
5591;0.318372;-0.092257;0.943466;
5592;0.318021;-0.096234;0.943187;
5593;0.318013;-0.091953;0.943617;
5594;0.318125;-0.096008;0.943175;
5595;0.318996;-0.092723;0.943210;
5596;0.318981;-0.092710;0.943216;
5597;0.318984;-0.092743;0.943211;
5598;0.319294;-0.095438;0.942838;
5599;0.319744;-0.092487;0.942979;
5600;0.319849;-0.096333;0.942558;
5601;0.319584;-0.093100;0.942973;
5602;0.318656;-0.096480;0.942948;
5603;0.318925;-0.092800;0.943226;
5604;0.318664;-0.096748;0.942917;
5605;0.318710;-0.092774;0.943301;
5606;0.318544;-0.096209;0.943013;
5607;0.318867;-0.093126;0.943213;
5608;0.319482;-0.096753;0.942640;
5609;0.319635;-0.093461;0.942920;
5610;0.318548;-0.096878;0.942943;
5611;0.319260;-0.093787;0.943015;
5612;0.319196;-0.097132;0.942698;
5613;0.318757;-0.095400;0.943023;
5614;0.318844;-0.095394;0.942994;
5615;0.318916;-0.095452;0.942964;
5616;0.319544;-0.099151;0.942370;
5617;0.319024;-0.096182;0.942853;
5618;0.319847;-0.099480;0.942232;
5619;0.319872;-0.095916;0.942593;
5620;0.319224;-0.099910;0.942398;
5621;0.320133;-0.096887;0.942405;
5622;0.320047;-0.100228;0.942085;
5623;0.319816;-0.096903;0.942511;
5624;0.319972;-0.099664;0.942170;
5625;0.320178;-0.096516;0.942428;
5626;0.320159;-0.098625;0.942216;
5627;0.320018;-0.096853;0.942448;
5628;0.319783;-0.099564;0.942245;
5629;0.320071;-0.096875;0.942428;
5630;0.319690;-0.100057;0.942224;
5631;0.319875;-0.096932;0.942488;
5632;0.319814;-0.099552;0.942236;
5633;0.320010;-0.097382;0.942396;
5634;0.319877;-0.099832;0.942185;
5635;0.320072;-0.097138;0.942400;
5636;0.319148;-0.099690;0.942447;
5637;0.320583;-0.097162;0.942224;
5638;0.319200;-0.099799;0.942418;
5639;0.319603;-0.096466;0.942628;
5640;0.319753;-0.099861;0.942224;
5641;0.319943;-0.096364;0.942524;
5642;0.320150;-0.099779;0.942098;
5643;0.319993;-0.096412;0.942502;
5644;0.320341;-0.099308;0.942083;
5645;0.320572;-0.095544;0.942393;
5646;0.320066;-0.098926;0.942216;
5647;0.320889;-0.095450;0.942295;
5648;0.320891;-0.095424;0.942297;
5649;0.320907;-0.095464;0.942287;
5650;0.320908;-0.095438;0.942290;
5651;0.320914;-0.095476;0.942284;
5652;0.320085;-0.099736;0.942125;
5653;0.320602;-0.095567;0.942381;
5654;0.319747;-0.099343;0.942281;
5655;0.319097;-0.096209;0.942826;
5656;0.319322;-0.099549;0.942403;
5657;0.318683;-0.097267;0.942858;
5658;0.318479;-0.100398;0.942598;
5659;0.319259;-0.098030;0.942584;
5660;0.318745;-0.100325;0.942516;
5661;0.318749;-0.097837;0.942776;
5662;0.317927;-0.101162;0.942703;
5663;0.318888;-0.097515;0.942762;
5664;0.318765;-0.100878;0.942450;
5665;0.318993;-0.097336;0.942746;
5666;0.319512;-0.100658;0.942221;
5667;0.319554;-0.097899;0.942497;
5668;0.319305;-0.101874;0.942160;
5669;0.319465;-0.098437;0.942471;
5670;0.319568;-0.102028;0.942054;
5671;0.319388;-0.098609;0.942479;
5672;0.319996;-0.101094;0.942010;
5673;0.320260;-0.097741;0.942274;
5674;0.320313;-0.100800;0.941934;
5675;0.320273;-0.097984;0.942244;
5676;0.320037;-0.100855;0.942021;
5677;0.320610;-0.097785;0.942150;
5678;0.320381;-0.100825;0.941908;
5679;0.320199;-0.097631;0.942306;
5680;0.319610;-0.100835;0.942169;
5681;0.320841;-0.098028;0.942047;
5682;0.320826;-0.100700;0.941770;
5683;0.321040;-0.097084;0.942077;
5684;0.320801;-0.099832;0.941871;
5685;0.321527;-0.097713;0.941845;
5686;0.320994;-0.100680;0.941714;
5687;0.321324;-0.096503;0.942039;
5688;0.320849;-0.099142;0.941927;
5689;0.321204;-0.096922;0.942037;
5690;0.321111;-0.099746;0.941774;
5691;0.322290;-0.095939;0.941767;
5692;0.321245;-0.099028;0.941804;
5693;0.322022;-0.096416;0.941810;
5694;0.320837;-0.099280;0.941917;
5695;0.321762;-0.096309;0.941910;
5696;0.321173;-0.099472;0.941782;
5697;0.321950;-0.095971;0.941880;
5698;0.320841;-0.099368;0.941906;
5699;0.320509;-0.095449;0.942424;
5700;0.320550;-0.098426;0.942104;
5701;0.322085;-0.093372;0.942095;
5702;0.322083;-0.097445;0.941683;
5703;0.322742;-0.092900;0.941917;
5704;0.323909;-0.094270;0.941380;
5705;0.324164;-0.091910;0.941526;
5706;0.324071;-0.095663;0.941184;
5707;0.324130;-0.093187;0.941412;
5708;0.323752;-0.096470;0.941211;
5709;0.323026;-0.093581;0.941752;
5710;0.322787;-0.097062;0.941481;
5711;0.321888;-0.093179;0.942181;
5712;0.321633;-0.097209;0.941861;
5713;0.320578;-0.093896;0.942557;
5714;0.320227;-0.096735;0.942389;
5715;0.320983;-0.093318;0.942476;
5716;0.320693;-0.096405;0.942264;
5717;0.320596;-0.093852;0.942555;
5718;0.320203;-0.097133;0.942356;
5719;0.320282;-0.093638;0.942683;
5720;0.320887;-0.097948;0.942039;
5721;0.320417;-0.093553;0.942646;
5722;0.319809;-0.097626;0.942439;
5723;0.320311;-0.093946;0.942643;
5724;0.320386;-0.096986;0.942309;
5725;0.320657;-0.093664;0.942553;
5726;0.320473;-0.096916;0.942287;
5727;0.320778;-0.093417;0.942536;
5728;0.321173;-0.097450;0.941993;
5729;0.320697;-0.094339;0.942472;
5730;0.320753;-0.097398;0.942142;
5731;0.320735;-0.093585;0.942534;
5732;0.320876;-0.097067;0.942134;
5733;0.320361;-0.093460;0.942674;
5734;0.320764;-0.096286;0.942252;
5735;0.320406;-0.093362;0.942668;
5736;0.321251;-0.096532;0.942061;
5737;0.320659;-0.093616;0.942557;
5738;0.320145;-0.097281;0.942361;
5739;0.320821;-0.093185;0.942545;
5740;0.321512;-0.096186;0.942008;
5741;0.321826;-0.093612;0.942160;
5742;0.320997;-0.097337;0.942065;
5743;0.320631;-0.093697;0.942559;
5744;0.321098;-0.097545;0.942009;
5745;0.321322;-0.093681;0.942325;
5746;0.321121;-0.097640;0.941991;
5747;0.320311;-0.094088;0.942629;
5748;0.320898;-0.099200;0.941904;
5749;0.320383;-0.094738;0.942539;
5750;0.320455;-0.098028;0.942178;
5751;0.320530;-0.094027;0.942560;
5752;0.321026;-0.097723;0.942015;
5753;0.321745;-0.093488;0.942200;
5754;0.320470;-0.098138;0.942161;
5755;0.320891;-0.093913;0.942448;
5756;0.320278;-0.098210;0.942219;
5757;0.320277;-0.093520;0.942697;
5758;0.319983;-0.097683;0.942374;
5759;0.320870;-0.092986;0.942548;
5760;0.320195;-0.097770;0.942293;
5761;0.320732;-0.093173;0.942576;
5762;0.320316;-0.097441;0.942286;
5763;0.319492;-0.092857;0.943028;
5764;0.320667;-0.097411;0.942170;
5765;0.320238;-0.093572;0.942704;
5766;0.320628;-0.096682;0.942258;
5767;0.320298;-0.092854;0.942755;
5768;0.320243;-0.097553;0.942299;
5769;0.319801;-0.092941;0.942915;
5770;0.319767;-0.096799;0.942538;
5771;0.319416;-0.093799;0.942961;
5772;0.318369;-0.093718;0.943323;
5773;0.318308;-0.093709;0.943344;
5774;0.318236;-0.093661;0.943373;
5775;0.318179;-0.093656;0.943393;
5776;0.318933;-0.096782;0.942823;
5777;0.318575;-0.093891;0.943236;
5778;0.319244;-0.096484;0.942748;
5779;0.318731;-0.093108;0.943261;
5780;0.318562;-0.097603;0.942864;
5781;0.318279;-0.092520;0.943472;
5782;0.319576;-0.097833;0.942497;
5783;0.318653;-0.092626;0.943335;
5784;0.319059;-0.097692;0.942686;
5785;0.319292;-0.093086;0.943073;
5786;0.320177;-0.097641;0.942313;
5787;0.318739;-0.093444;0.943225;
5788;0.318406;-0.098233;0.942851;
5789;0.319313;-0.093953;0.942980;
5790;0.318060;-0.098388;0.942952;
5791;0.317828;-0.095653;0.943311;
5792;0.317764;-0.099915;0.942891;
5793;0.317657;-0.096563;0.943276;
5794;0.317407;-0.100449;0.942954;
5795;0.317206;-0.096265;0.943458;
5796;0.318137;-0.099813;0.942776;
5797;0.317592;-0.095896;0.943366;
5798;0.317319;-0.099090;0.943128;
5799;0.317025;-0.094957;0.943652;
5800;0.317293;-0.098468;0.943202;
5801;0.318094;-0.094833;0.943304;
5802;0.318281;-0.092913;0.943432;
5803;0.318258;-0.092919;0.943439;
5804;0.318236;-0.092874;0.943451;
5805;0.318223;-0.092873;0.943456;
5806;0.318857;-0.096148;0.942913;
5807;0.318181;-0.093161;0.943441;
5808;0.318922;-0.096000;0.942907;
5809;0.318609;-0.093257;0.943287;
5810;0.318606;-0.096542;0.942958;
5811;0.318983;-0.093353;0.943151;
5812;0.318724;-0.096179;0.942955;
5813;0.319171;-0.093425;0.943081;
5814;0.318439;-0.096722;0.942996;
5815;0.318888;-0.093350;0.943184;
5816;0.319054;-0.096645;0.942796;
5817;0.318514;-0.093900;0.943256;
5818;0.319540;-0.098091;0.942482;
5819;0.318951;-0.094068;0.943091;
5820;0.319668;-0.098258;0.942421;
5821;0.319694;-0.094545;0.942792;
5822;0.319752;-0.098650;0.942352;
5823;0.320876;-0.093278;0.942517;
5824;0.321312;-0.097621;0.941928;
5825;0.321645;-0.092619;0.942319;
5826;0.321163;-0.096756;0.942068;
5827;0.320989;-0.091670;0.942636;
5828;0.320193;-0.096869;0.942387;
5829;0.319763;-0.092937;0.942929;
5830;0.318712;-0.093651;0.943214;
5831;0.318659;-0.093646;0.943232;
5832;0.318608;-0.093571;0.943257;
5833;0.318566;-0.093584;0.943270;
5834;0.319285;-0.097068;0.942674;
5835;0.318626;-0.094080;0.943200;
5836;0.318880;-0.098683;0.942644;
5837;0.318598;-0.094096;0.943208;
5838;0.318726;-0.098078;0.942759;
5839;0.317816;-0.094508;0.943431;
5840;0.317828;-0.098536;0.943014;
5841;0.317522;-0.094477;0.943533;
5842;0.318060;-0.095707;0.943227;
5843;0.318043;-0.095769;0.943227;
5844;0.317992;-0.095763;0.943245;
5845;0.318015;-0.095833;0.943230;
5846;0.317346;-0.100253;0.942996;
5847;0.317876;-0.096599;0.943198;
5848;0.317783;-0.099994;0.942876;
5849;0.318230;-0.096022;0.943138;
5850;0.317521;-0.101704;0.942781;
5851;0.317988;-0.097360;0.943083;
5852;0.317978;-0.102856;0.942502;
5853;0.317273;-0.101218;0.942917;
5854;0.316910;-0.107365;0.942359;
5855;0.315793;-0.104390;0.943068;
5856;0.311976;-0.113592;0.943275;
5857;0.308789;-0.114477;0.944216;
5858;0.267533;-0.103941;0.957926;
5859;-1;-1;-1;
5860;-1;-1;-1;
5861;-1;-1;-1;
5862;-1;-1;-1;
5863;-1;-1;-1;
5864;-1;-1;-1;
5865;-1;-1;-1;
5866;-1;-1;-1;
5867;-1;-1;-1;
5868;-1;-1;-1;
5869;-1;-1;-1;
5870;-1;-1;-1;
5871;-1;-1;-1;
5872;-1;-1;-1;
5873;-1;-1;-1;
5874;-1;-1;-1;
5875;-1;-1;-1;
5876;-1;-1;-1;
5877;-1;-1;-1;
5878;-1;-1;-1;
5879;-1;-1;-1;
5880;-1;-1;-1;
5881;-1;-1;-1;
5882;-1;-1;-1;
5883;-1;-1;-1;
5884;-1;-1;-1;
5885;-1;-1;-1;
5886;-1;-1;-1;
5887;-1;-1;-1;
5888;-1;-1;-1;
5889;-1;-1;-1;
5890;-1;-1;-1;
5891;-1;-1;-1;
5892;-1;-1;-1;
5893;-1;-1;-1;
5894;-1;-1;-1;
5895;-1;-1;-1;
5896;-1;-1;-1;
5897;-1;-1;-1;
5898;-1;-1;-1;
5899;-1;-1;-1;
5900;-1;-1;-1;
5901;-1;-1;-1;
5902;-1;-1;-1;
5903;-1;-1;-1;
5904;-1;-1;-1;
5905;-1;-1;-1;
5906;-1;-1;-1;
5907;-1;-1;-1;
5908;-1;-1;-1;
5909;-1;-1;-1;
5910;-1;-1;-1;
5911;-1;-1;-1;
5912;-1;-1;-1;
5913;-1;-1;-1;
5914;-1;-1;-1;
5915;-1;-1;-1;
5916;-1;-1;-1;
5917;-1;-1;-1;
5918;-1;-1;-1;
5919;-1;-1;-1;
5920;-1;-1;-1;
5921;-1;-1;-1;
5922;-1;-1;-1;
5923;-1;-1;-1;
5924;-1;-1;-1;
5925;-1;-1;-1;
5926;-1;-1;-1;
5927;-1;-1;-1;
5928;-1;-1;-1;
5929;-1;-1;-1;
5930;-1;-1;-1;
5931;-1;-1;-1;
5932;-1;-1;-1;
5933;-1;-1;-1;
5934;-1;-1;-1;
5935;-1;-1;-1;
5936;-1;-1;-1;
5937;-1;-1;-1;
5938;-1;-1;-1;
5939;-1;-1;-1;
5940;-1;-1;-1;
5941;-1;-1;-1;
5942;-1;-1;-1;
5943;-1;-1;-1;
5944;-1;-1;-1;
5945;-1;-1;-1;
5946;-1;-1;-1;
5947;-1;-1;-1;
5948;-1;-1;-1;
5949;-1;-1;-1;
5950;-1;-1;-1;
5951;-1;-1;-1;
5952;-1;-1;-1;
5953;-1;-1;-1;
5954;-1;-1;-1;
5955;-1;-1;-1;
5956;-1;-1;-1;
5957;-1;-1;-1;
5958;-1;-1;-1;
5959;-1;-1;-1;
5960;-1;-1;-1;
5961;-1;-1;-1;
5962;-1;-1;-1;
5963;-1;-1;-1;
5964;-1;-1;-1;
5965;-1;-1;-1;
5966;-1;-1;-1;
5967;-1;-1;-1;
5968;-1;-1;-1;
5969;-1;-1;-1;
5970;-1;-1;-1;
5971;-1;-1;-1;
5972;-1;-1;-1;
5973;-1;-1;-1;
5974;-1;-1;-1;
5975;-1;-1;-1;
5976;-1;-1;-1;
5977;-1;-1;-1;
5978;-1;-1;-1;
5979;-1;-1;-1;
5980;-1;-1;-1;
5981;-1;-1;-1;
5982;-1;-1;-1;
5983;-1;-1;-1;
5984;-1;-1;-1;
5985;-1;-1;-1;
5986;-1;-1;-1;
5987;-1;-1;-1;
5988;-1;-1;-1;
5989;-1;-1;-1;
5990;-1;-1;-1;
5991;-1;-1;-1;
5992;-1;-1;-1;
5993;-1;-1;-1;
5994;-1;-1;-1;
5995;-1;-1;-1;
5996;-1;-1;-1;
5997;-1;-1;-1;
5998;-1;-1;-1;
5999;-1;-1;-1;
6000;-1;-1;-1;
6001;-1;-1;-1;
6002;-1;-1;-1;
6003;-1;-1;-1;
6004;-1;-1;-1;
6005;-1;-1;-1;
6006;-1;-1;-1;
6007;-1;-1;-1;
6008;-1;-1;-1;
6009;-1;-1;-1;
6010;-1;-1;-1;
6011;-1;-1;-1;
6012;-1;-1;-1;
6013;-1;-1;-1;
6014;-1;-1;-1;
6015;-1;-1;-1;
6016;-1;-1;-1;
6017;-1;-1;-1;
6018;-1;-1;-1;
6019;-1;-1;-1;
6020;-1;-1;-1;
6021;-1;-1;-1;
6022;-1;-1;-1;
6023;-1;-1;-1;
6024;-1;-1;-1;
6025;-1;-1;-1;
6026;-1;-1;-1;
6027;-1;-1;-1;
6028;-1;-1;-1;
6029;-1;-1;-1;
6030;-1;-1;-1;
6031;-1;-1;-1;
6032;-1;-1;-1;
6033;-1;-1;-1;
6034;-1;-1;-1;
6035;-1;-1;-1;
6036;-1;-1;-1;
6037;-1;-1;-1;
6038;-1;-1;-1;
6039;-1;-1;-1;
6040;-1;-1;-1;
6041;-1;-1;-1;
6042;-1;-1;-1;
6043;-1;-1;-1;
6044;-1;-1;-1;
6045;-1;-1;-1;
6046;-1;-1;-1;
6047;-1;-1;-1;
6048;-1;-1;-1;
6049;-1;-1;-1;
6050;-1;-1;-1;
6051;-1;-1;-1;
6052;-1;-1;-1;
6053;-1;-1;-1;
6054;-1;-1;-1;
6055;-1;-1;-1;
6056;-1;-1;-1;
6057;-1;-1;-1;
6058;-1;-1;-1;
6059;-1;-1;-1;
6060;-1;-1;-1;
6061;-1;-1;-1;
6062;-1;-1;-1;
6063;-1;-1;-1;
6064;-1;-1;-1;
6065;-1;-1;-1;
6066;-1;-1;-1;
6067;-1;-1;-1;
6068;-1;-1;-1;
6069;-1;-1;-1;
6070;-1;-1;-1;
6071;-1;-1;-1;
6072;-1;-1;-1;
6073;-1;-1;-1;
6074;-1;-1;-1;
6075;-1;-1;-1;
6076;-1;-1;-1;
6077;-1;-1;-1;
6078;-1;-1;-1;
6079;-1;-1;-1;
6080;-1;-1;-1;
6081;-1;-1;-1;
6082;-1;-1;-1;
6083;-1;-1;-1;
6084;-1;-1;-1;
6085;-1;-1;-1;
6086;-1;-1;-1;
6087;-1;-1;-1;
6088;-1;-1;-1;
6089;-1;-1;-1;
6090;-1;-1;-1;
6091;-1;-1;-1;
6092;-1;-1;-1;
6093;-1;-1;-1;
6094;-1;-1;-1;
6095;-1;-1;-1;
6096;-1;-1;-1;
6097;-1;-1;-1;
6098;-1;-1;-1;
6099;-1;-1;-1;
6100;-1;-1;-1;
6101;-1;-1;-1;
6102;-1;-1;-1;
6103;-1;-1;-1;
6104;-1;-1;-1;
6105;-1;-1;-1;
6106;-1;-1;-1;
6107;-1;-1;-1;
6108;-1;-1;-1;
6109;-1;-1;-1;
6110;-1;-1;-1;
6111;-1;-1;-1;
6112;-1;-1;-1;
6113;-1;-1;-1;
6114;-1;-1;-1;
6115;-1;-1;-1;
6116;-1;-1;-1;
6117;-1;-1;-1;
6118;0.203920;-0.033262;0.978422;
6119;0.209147;-0.053239;0.976434;
6120;0.219825;-0.034554;0.974927;
6121;0.220705;-0.037454;0.974621;
6122;0.220281;-0.032288;0.974902;
6123;0.221679;-0.033705;0.974537;
6124;0.223063;-0.028023;0.974401;
6125;0.224004;-0.031041;0.974094;
6126;0.223745;-0.027481;0.974260;
6127;0.224062;-0.030578;0.974095;
6128;0.225080;-0.027638;0.973948;
6129;0.240783;-0.046585;0.969460;
6130;0.297110;-0.118899;0.947412;
6131;0.314432;-0.155646;0.936433;
6132;0.312141;-0.150946;0.937968;
6133;0.307623;-0.151069;0.939440;
6134;0.307589;-0.146964;0.940101;
6135;0.307705;-0.149864;0.939606;
6136;0.307677;-0.146580;0.940133;
6137;0.307572;-0.152343;0.939250;
6138;0.308070;-0.150310;0.939415;
6139;0.309181;-0.154308;0.938401;
6140;0.309326;-0.152990;0.938569;
6141;0.309925;-0.157652;0.937599;
6142;0.311264;-0.155676;0.937486;
6143;0.312281;-0.161284;0.936199;
6144;0.322285;-0.155136;0.933844;
6145;0.333846;-0.150489;0.930538;
6146;0.332334;-0.145974;0.931797;
6147;0.331733;-0.145963;0.932013;
6148;0.332047;-0.146605;0.931800;
6149;0.332313;-0.147204;0.931611;
6150;0.332530;-0.147857;0.931430;
6151;0.332303;-0.152243;0.930804;
6152;0.333288;-0.150307;0.930767;
6153;0.334648;-0.154885;0.929527;
6154;0.335425;-0.151894;0.929741;
6155;0.336418;-0.150610;0.929591;
6156;0.336805;-0.137329;0.931506;
6157;0.335853;-0.133594;0.932392;
6158;0.332942;-0.126428;0.934433;
6159;0.330693;-0.127337;0.935108;
6160;0.329476;-0.118816;0.936658;
6161;0.327424;-0.119143;0.937336;
6162;0.328821;-0.110893;0.937859;
6163;0.327850;-0.109862;0.938320;
6164;0.324327;-0.100956;0.940542;
6165;0.322892;-0.099970;0.941141;
6166;0.321379;-0.093002;0.942373;
6167;0.320122;-0.092832;0.942817;
6168;0.317487;-0.083017;0.944622;
6169;0.307006;-0.078055;0.948501;
6170;0.309064;-0.067038;0.948676;
6171;0.303740;-0.065621;0.950493;
6172;0.298099;-0.058926;0.952714;
6173;0.294084;-0.059279;0.953939;
6174;0.290034;-0.052702;0.955564;
6175;0.285774;-0.055972;0.956661;
6176;0.284175;-0.048453;0.957547;
6177;0.281136;-0.053688;0.958165;
6178;0.281414;-0.048378;0.958366;
6179;0.280509;-0.051052;0.958493;
6180;0.281590;-0.044273;0.958513;
6181;0.281457;-0.047042;0.958420;
6182;0.281397;-0.041297;0.958702;
6183;0.283029;-0.042876;0.958152;
6184;0.281038;-0.036511;0.959002;
6185;0.279332;-0.038511;0.959422;
6186;0.278478;-0.033779;0.959848;
6187;0.277822;-0.035584;0.959973;
6188;0.276436;-0.030990;0.960532;
6189;0.275870;-0.034606;0.960572;
6190;0.276841;-0.031941;0.960385;
6191;0.275469;-0.037635;0.960573;
6192;0.273666;-0.036734;0.961123;
6193;0.276377;-0.039520;0.960236;
6194;0.277685;-0.037242;0.959950;
6195;0.277154;-0.043420;0.959844;
6196;0.279246;-0.040722;0.959356;
6197;0.280543;-0.045207;0.958776;
6198;0.283761;-0.041735;0.957986;
6199;0.285912;-0.045864;0.957158;
6200;0.290223;-0.043456;0.955972;
6201;0.294996;-0.049731;0.954203;
6202;0.298984;-0.050199;0.952937;
6203;0.302496;-0.059466;0.951294;
6204;0.303705;-0.058172;0.950989;
6205;0.304673;-0.062721;0.950390;
6206;0.305028;-0.060535;0.950417;
6207;0.304571;-0.066842;0.950141;
6208;0.304287;-0.062881;0.950503;
6209;0.303729;-0.067447;0.950368;
6210;0.303907;-0.064595;0.950509;
6211;0.302449;-0.069896;0.950599;
6212;0.302745;-0.067428;0.950683;
6213;0.301768;-0.073083;0.950576;
6214;0.303532;-0.069866;0.950256;
6215;0.303896;-0.074161;0.949814;
6216;0.304934;-0.069598;0.949827;
6217;0.306247;-0.074193;0.949057;
6218;0.308845;-0.070835;0.948471;
6219;0.311769;-0.075970;0.947116;
6220;0.310767;-0.074637;0.947551;
6221;0.312457;-0.079598;0.946591;
6222;0.315699;-0.079083;0.945558;
6223;0.319821;-0.085817;0.943584;
6224;0.319301;-0.084771;0.943854;
6225;0.320328;-0.086495;0.943350;
6226;0.321702;-0.084518;0.943061;
6227;0.321470;-0.086929;0.942921;
6228;0.322052;-0.081632;0.943196;
6229;0.323785;-0.084359;0.942362;
6230;0.324297;-0.079272;0.942628;
6231;0.324852;-0.082944;0.942121;
6232;0.325017;-0.079775;0.942338;
6233;0.325464;-0.082569;0.941942;
6234;0.325612;-0.076721;0.942386;
6235;0.327344;-0.078752;0.941618;
6236;0.328035;-0.071936;0.941923;
6237;0.329373;-0.075555;0.941172;
6238;0.331052;-0.070689;0.940961;
6239;0.333242;-0.074704;0.939877;
6240;0.333961;-0.070429;0.939952;
6241;0.335856;-0.074098;0.938994;
6242;0.341273;-0.060730;0.938000;
6243;0.341079;-0.060544;0.938083;
6244;0.340881;-0.060365;0.938166;
6245;0.341238;-0.064794;0.937741;
6246;0.341476;-0.060393;0.937948;
6247;0.342194;-0.065060;0.937374;
6248;0.341493;-0.061573;0.937865;
6249;0.343113;-0.065703;0.936993;
6250;0.345247;-0.062223;0.936447;
6251;0.346722;-0.067562;0.935532;
6252;0.347513;-0.066688;0.935301;
6253;0.347878;-0.073447;0.934659;
6254;0.348461;-0.070927;0.934636;
6255;0.347455;-0.075767;0.934631;
6256;0.348717;-0.070535;0.934570;
6257;0.347071;-0.071682;0.935095;
6258;0.346340;-0.064964;0.935857;
6259;0.344335;-0.065839;0.936535;
6260;0.343597;-0.060148;0.937189;
6261;0.342406;-0.063332;0.937415;
6262;0.341674;-0.058965;0.937967;
6263;0.340232;-0.060849;0.938371;
6264;0.338648;-0.055358;0.939283;
6265;0.337791;-0.056873;0.939501;
6266;0.337046;-0.053382;0.939973;
6267;0.338702;-0.057166;0.939156;
6268;0.338665;-0.053529;0.939383;
6269;0.339064;-0.056842;0.939044;
6270;0.338172;-0.054433;0.939509;
6271;0.338810;-0.059439;0.938975;
